project,ref_stat,label,dsp_pedon_id,sample_id,layer,method,topdepth,depth,soc,depth_increments,apparent_depth,actual_depth
TexasA&MPt-1,mean,BAU,CVT-3-3,CVT-3-3-3,3,esm1,-29,-49.3,6.02705999999995,standard,30-50 cm,29-49.3 cm
TexasA&MPt-1,mean,BAU,CVT-3-3,CVT-3-3-3,3,esm2,-29.5047468580652,-48.4243671636894,4.81728001237996,standard,30-50 cm,29.5-48.4 cm
TexasA&MPt-1,mean,BAU,CVT-3-3,CVT-3-3-4,4,esm1,-49.3,-75.5,8.07789000000034,standard,50-75 cm,49.3-75.5 cm
TexasA&MPt-1,mean,BAU,CVT-3-3,CVT-3-3-4,4,esm2,-48.4243671636894,-75.5472272064171,8.81193845018462,standard,50-75 cm,48.4-75.5 cm
TexasA&MPt-1,mean,BAU,CVT-3-3,CVT-3-3-5,5,esm1,-75.5,-101.6,5.52014999999965,standard,75-100 cm,75.5-101.6 cm
TexasA&MPt-1,mean,BAU,CVT-3-3,CVT-3-3-5,5,esm2,-75.5472272064171,-101.509189993112,5.27000770615305,standard,75-100 cm,75.5-101.5 cm
TexasA&MPt-1,mean,Ref,NAT-1-1,NAT-1-1-1,1,esm1,0,-8.7,5.79488000000001,standard,0-10 cm,0-8.7 cm
TexasA&MPt-1,mean,Ref,NAT-1-1,NAT-1-1-1,1,esm2,0,-8.8042047127695,5.94202078671068,standard,0-10 cm,0-8.8 cm
TexasA&MPt-1,mean,Ref,NAT-1-1,NAT-1-1-2,2,esm1,-8.7,-26.9,5.28683999999995,standard,10-30 cm,8.7-26.9 cm
TexasA&MPt-1,mean,Ref,NAT-1-1,NAT-1-1-2,2,esm2,-8.8042047127695,-26.9272489392843,5.1510037894548,standard,10-30 cm,8.8-26.9 cm
TexasA&MPt-1,mean,Ref,NAT-1-1,NAT-1-1-3,3,esm1,-26.9,-45.3,6.73947999999989,standard,30-50 cm,26.9-45.3 cm
TexasA&MPt-1,mean,Ref,NAT-1-1,NAT-1-1-3,3,esm2,-26.9272489392843,-45.1281688413972,6.07454605047529,standard,30-50 cm,26.9-45.1 cm
TexasA&MPt-1,mean,Ref,NAT-1-1,NAT-1-1-4,4,esm1,-45.3,-68.3,8.83199999999984,standard,50-75 cm,45.3-68.3 cm
TexasA&MPt-1,mean,Ref,NAT-1-1,NAT-1-1-4,4,esm2,-45.1281688413972,-68.3425198723624,9.47414518059183,standard,50-75 cm,45.1-68.3 cm
TexasA&MPt-1,mean,Ref,NAT-1-1,NAT-1-1-5,5,esm1,-68.3,-91.7,7.80728999999974,standard,75-100 cm,68.3-91.7 cm
TexasA&MPt-1,mean,Ref,NAT-1-1,NAT-1-1-5,5,esm2,-68.3425198723624,-91.7447300051339,8.34560169765687,standard,75-100 cm,68.3-91.7 cm
TexasA&MPt-1,mean,Ref,NAT-2-2,NAT-2-2-1,1,esm1,0,-8.2,4.79099999999999,standard,0-10 cm,0-8.2 cm
TexasA&MPt-1,mean,Ref,NAT-2-2,NAT-2-2-1,1,esm2,0,-8.16380281249905,4.91094304910513,standard,0-10 cm,0-8.2 cm
TexasA&MPt-1,mean,Ref,NAT-2-2,NAT-2-2-2,2,esm1,-8.2,-30.7,5.63899999999993,standard,10-30 cm,8.2-30.7 cm
TexasA&MPt-1,mean,Ref,NAT-2-2,NAT-2-2-2,2,esm2,-8.16380281249905,-30.9695685669022,5.45013111827009,standard,10-30 cm,8.2-31 cm
TexasA&MPt-1,mean,Ref,NAT-2-2,NAT-2-2-3,3,esm1,-30.7,-48.1,7.39500000000007,standard,30-50 cm,30.7-48.1 cm
TexasA&MPt-1,mean,Ref,NAT-2-2,NAT-2-2-3,3,esm2,-30.9695685669022,-50.3552471652334,6.55059295644182,standard,30-50 cm,31-50.4 cm
TexasA&MPt-1,mean,Ref,NAT-2-2,NAT-2-2-4,4,esm1,-48.1,-69.8,9.22250000000009,standard,50-75 cm,48.1-69.8 cm
TexasA&MPt-1,mean,Ref,NAT-2-2,NAT-2-2-4,4,esm2,-50.3552471652334,-69.8309244104442,10.1302352374291,standard,50-75 cm,50.4-69.8 cm
TexasA&MPt-1,mean,Ref,NAT-2-2,NAT-2-2-5,5,esm1,-69.8,-94.3,11.0200000000004,standard,75-100 cm,69.8-94.3 cm
TexasA&MPt-1,mean,Ref,NAT-2-2,NAT-2-2-5,5,esm2,-69.8309244104442,-93.2370145087257,10.999729579848,standard,75-100 cm,69.8-93.2 cm
TexasA&MPt-1,mean,Ref,NAT-3-3,NAT-3-3-1,1,esm1,0,-7.9,6.08040000000001,standard,0-10 cm,0-7.9 cm
TexasA&MPt-1,mean,Ref,NAT-3-3,NAT-3-3-1,1,esm2,0,-7.95365322496138,6.2236554963592,standard,0-10 cm,0-8 cm
TexasA&MPt-1,mean,Ref,NAT-3-3,NAT-3-3-2,2,esm1,-7.9,-26.8,6.53183999999997,standard,10-30 cm,7.9-26.8 cm
TexasA&MPt-1,mean,Ref,NAT-3-3,NAT-3-3-2,2,esm2,-7.95365322496138,-26.9248199039873,6.56182420053233,standard,10-30 cm,8-26.9 cm
TexasA&MPt-1,mean,Ref,NAT-3-3,NAT-3-3-3,3,esm1,-26.8,-45,4.99776000000004,standard,30-50 cm,26.8-45 cm
TexasA&MPt-1,mean,Ref,NAT-3-3,NAT-3-3-3,3,esm2,-26.9248199039873,-44.9474101176003,4.73261351459632,standard,30-50 cm,26.9-44.9 cm
TexasA&MPt-1,mean,Ref,NAT-3-3,NAT-3-3-4,4,esm1,-45,-67.4,5.87776000000031,standard,50-75 cm,45-67.4 cm
TexasA&MPt-1,mean,Ref,NAT-3-3,NAT-3-3-4,4,esm2,-44.9474101176003,-67.4190029329411,5.85639177342092,standard,50-75 cm,44.9-67.4 cm
TexasA&MPt-1,mean,Ref,NAT-3-3,NAT-3-3-5,5,esm1,-67.4,-91.1,9.78055999999977,standard,75-100 cm,67.4-91.1 cm
TexasA&MPt-1,mean,Ref,NAT-3-3,NAT-3-3-5,5,esm2,-67.4190029329411,-90.8514542457056,8.96361615254375,standard,75-100 cm,67.4-90.9 cm
TexasA&MPt-1,mean,SHM,NTM-1-1,NTM-1-1-1,1,esm1,0,-12.3,6.79232000000001,standard,0-10 cm,0-12.3 cm
TexasA&MPt-1,mean,SHM,NTM-1-1,NTM-1-1-1,1,esm2,0,-13.9929063215491,7.62195060825401,standard,0-10 cm,0-14 cm
TexasA&MPt-1,mean,SHM,NTM-1-1,NTM-1-1-2,2,esm1,-12.3,-32.2,4.74415999999997,standard,10-30 cm,12.3-32.2 cm
TexasA&MPt-1,mean,SHM,NTM-1-1,NTM-1-1-2,2,esm2,-13.9929063215491,-32.9785633216788,4.35735990112049,standard,10-30 cm,14-33 cm
TexasA&MPt-1,mean,SHM,NTM-1-1,NTM-1-1-3,3,esm1,-32.2,-53.2,3.72511999999998,standard,30-50 cm,32.2-53.2 cm
TexasA&MPt-1,mean,SHM,NTM-1-1,NTM-1-1-3,3,esm2,-32.9785633216788,-51.514560232223,2.77471607505799,standard,30-50 cm,33-51.5 cm
TexasA&MPt-1,mean,SHM,NTM-1-1,NTM-1-1-4,4,esm1,-53.2,-79.2,4.35540000000001,standard,50-75 cm,53.2-79.2 cm
TexasA&MPt-1,mean,SHM,NTM-1-1,NTM-1-1-4,4,esm2,-51.514560232223,-79.7354685524723,4.98180056734627,standard,50-75 cm,51.5-79.7 cm
TexasA&MPt-1,mean,SHM,NTM-1-1,NTM-1-1-5,5,esm1,-79.2,-103.7,4.04250000000015,standard,75-100 cm,79.2-103.7 cm
TexasA&MPt-1,mean,SHM,NTM-1-1,NTM-1-1-5,5,esm2,-79.7354685524723,-103.120500337123,3.82374527438419,standard,75-100 cm,79.7-103.1 cm
TexasA&MPt-1,mean,SHM,NTM-1-2,NTM-1-2-1,1,esm1,0,-9.7,6.33700000000001,standard,0-10 cm,0-9.7 cm
TexasA&MPt-1,mean,SHM,NTM-1-2,NTM-1-2-1,1,esm2,0,-9.77174995847929,6.39574443876702,standard,0-10 cm,0-9.8 cm
TexasA&MPt-1,mean,SHM,NTM-1-2,NTM-1-2-2,2,esm1,-9.7,-27.7,4.25069999999996,standard,10-30 cm,9.7-27.7 cm
TexasA&MPt-1,mean,SHM,NTM-1-2,NTM-1-2-2,2,esm2,-9.77174995847929,-27.8205172271671,4.83761913340715,standard,10-30 cm,9.8-27.8 cm
TexasA&MPt-1,mean,SHM,NTM-1-2,NTM-1-2-3,3,esm1,-27.7,-46.3,4.13839999999987,standard,30-50 cm,27.7-46.3 cm
TexasA&MPt-1,mean,SHM,NTM-1-2,NTM-1-2-3,3,esm2,-27.8205172271671,-45.974859256609,3.09009279437718,standard,30-50 cm,27.8-46 cm
TexasA&MPt-1,mean,SHM,NTM-1-2,NTM-1-2-4,4,esm1,-46.3,-70.1,5.1645999999998,standard,50-75 cm,46.3-70.1 cm
TexasA&MPt-1,mean,SHM,NTM-1-2,NTM-1-2-4,4,esm2,-45.974859256609,-70.0043171922348,5.51880909418188,standard,50-75 cm,46-70 cm
TexasA&MPt-1,mean,SHM,NTM-1-2,NTM-1-2-5,5,esm1,-70.1,-94.5,4.57330000000009,standard,75-100 cm,70.1-94.5 cm
TexasA&MPt-1,mean,SHM,NTM-1-2,NTM-1-2-5,5,esm2,-70.0043171922348,-94.5078249956367,4.78818999963227,standard,75-100 cm,70-94.5 cm
TexasA&MPt-1,mean,SHM,NTM-1-3,NTM-1-3-1,1,esm1,0,-9.5,6.28475,standard,0-10 cm,0-9.5 cm
TexasA&MPt-1,mean,SHM,NTM-1-3,NTM-1-3-1,1,esm2,0,-9.559087460774,6.34539725709636,standard,0-10 cm,0-9.6 cm
TexasA&MPt-1,mean,SHM,NTM-1-3,NTM-1-3-2,2,esm1,-9.5,-29.2,4.3446300000001,standard,10-30 cm,9.5-29.2 cm
TexasA&MPt-1,mean,SHM,NTM-1-3,NTM-1-3-2,2,esm2,-9.559087460774,-29.6369274799419,4.9502496775189,standard,10-30 cm,9.6-29.6 cm
TexasA&MPt-1,mean,SHM,NTM-1-3,NTM-1-3-3,3,esm1,-29.2,-49.2,5.81840000000001,standard,30-50 cm,29.2-49.2 cm
TexasA&MPt-1,mean,SHM,NTM-1-3,NTM-1-3-3,3,esm2,-29.6369274799419,-48.6975971685361,3.96427200205655,standard,30-50 cm,29.6-48.7 cm
TexasA&MPt-1,mean,SHM,NTM-1-3,NTM-1-3-4,4,esm1,-49.2,-74.3,8.11734000000034,standard,50-75 cm,49.2-74.3 cm
TexasA&MPt-1,mean,SHM,NTM-1-3,NTM-1-3-4,4,esm2,-48.6975971685361,-74.2931546341181,9.29198403014073,standard,50-75 cm,48.7-74.3 cm
TexasA&MPt-1,mean,SHM,NTM-1-3,NTM-1-3-5,5,esm1,-74.3,-99.6,5.93357999999982,standard,75-100 cm,74.3-99.6 cm
TexasA&MPt-1,mean,SHM,NTM-1-3,NTM-1-3-5,5,esm2,-74.2931546341181,-99.6650290198328,6.00436430746829,standard,75-100 cm,74.3-99.7 cm
TexasA&MPt-1,mean,SHM,NTM-2-1,NTM-2-1-1,1,esm1,0,-11.1,7.21903999999999,standard,0-10 cm,0-11.1 cm
TexasA&MPt-1,mean,SHM,NTM-2-1,NTM-2-1-1,1,esm2,0,-11.037302183353,7.68174193616264,standard,0-10 cm,0-11 cm
TexasA&MPt-1,mean,SHM,NTM-2-1,NTM-2-1-2,2,esm1,-11.1,-30.7,4.14344000000013,standard,10-30 cm,11.1-30.7 cm
TexasA&MPt-1,mean,SHM,NTM-2-1,NTM-2-1-2,2,esm2,-11.037302183353,-30.5293312226074,4.35440382993095,standard,10-30 cm,11-30.5 cm
TexasA&MPt-1,mean,SHM,NTM-2-1,NTM-2-1-3,3,esm1,-30.7,-51.4,4.84010000000007,standard,30-50 cm,30.7-51.4 cm
TexasA&MPt-1,mean,SHM,NTM-2-1,NTM-2-1-3,3,esm2,-30.5293312226074,-51.5428675106127,3.00087206648823,standard,30-50 cm,30.5-51.5 cm
TexasA&MPt-1,mean,SHM,NTM-2-1,NTM-2-1-4,4,esm1,-51.4,-77.4,6.27299999999968,standard,50-75 cm,51.4-77.4 cm
TexasA&MPt-1,mean,SHM,NTM-2-1,NTM-2-1-4,4,esm2,-51.5428675106127,-77.5556315625611,7.57231368825407,standard,50-75 cm,51.5-77.6 cm
TexasA&MPt-1,mean,SHM,NTM-2-1,NTM-2-1-5,5,esm1,-77.4,-101.7,6.2378100000004,standard,75-100 cm,77.4-101.7 cm
TexasA&MPt-1,mean,SHM,NTM-2-1,NTM-2-1-5,5,esm2,-77.5556315625611,-101.664524869819,6.01131748119259,standard,75-100 cm,77.6-101.7 cm
TexasA&MPt-1,mean,SHM,NTM-2-2,NTM-2-2-1,1,esm1,0,-8.4,7.91248,standard,0-10 cm,0-8.4 cm
TexasA&MPt-1,mean,SHM,NTM-2-2,NTM-2-2-1,1,esm2,0,-8.45579699958692,8.12242960956257,standard,0-10 cm,0-8.5 cm
TexasA&MPt-1,mean,SHM,NTM-2-2,NTM-2-2-2,2,esm1,-8.4,-27.9,5.47216000000002,standard,10-30 cm,8.4-27.9 cm
TexasA&MPt-1,mean,SHM,NTM-2-2,NTM-2-2-2,2,esm2,-8.45579699958692,-27.6770752770777,5.91416023394411,standard,10-30 cm,8.5-27.7 cm
TexasA&MPt-1,mean,SHM,NTM-2-2,NTM-2-2-3,3,esm1,-27.9,-48.6,5.4961599999999,standard,30-50 cm,27.9-48.6 cm
TexasA&MPt-1,mean,SHM,NTM-2-2,NTM-2-2-3,3,esm2,-27.6770752770777,-48.5041382902771,4.16976237425065,standard,30-50 cm,27.7-48.5 cm
TexasA&MPt-1,mean,SHM,NTM-2-2,NTM-2-2-4,4,esm1,-48.6,-75.1,7.36079999999978,standard,50-75 cm,48.6-75.1 cm
TexasA&MPt-1,mean,SHM,NTM-2-2,NTM-2-2-4,4,esm2,-48.5041382902771,-75.17236850855,8.0628849241168,standard,50-75 cm,48.5-75.2 cm
TexasA&MPt-1,mean,SHM,NTM-2-2,NTM-2-2-5,5,esm1,-75.1,-100.6,5.50799999999985,standard,75-100 cm,75.1-100.6 cm
TexasA&MPt-1,mean,SHM,NTM-2-2,NTM-2-2-5,5,esm2,-75.17236850855,-100.664951282483,5.4339874560629,standard,75-100 cm,75.2-100.7 cm
TexasA&MPt-1,mean,SHM,NTM-2-3,NTM-2-3-1,1,esm1,0,-8.9,9.49954,standard,0-10 cm,0-8.9 cm
TexasA&MPt-1,mean,SHM,NTM-2-3,NTM-2-3-1,1,esm2,0,-8.97115316876832,9.67731447949474,standard,0-10 cm,0-9 cm
TexasA&MPt-1,mean,SHM,NTM-2-3,NTM-2-3-2,2,esm1,-8.9,-28.5,5.21265999999989,standard,10-30 cm,8.9-28.5 cm
TexasA&MPt-1,mean,SHM,NTM-2-3,NTM-2-3-2,2,esm2,-8.97115316876832,-28.6704325577354,5.69221998529709,standard,10-30 cm,9-28.7 cm
TexasA&MPt-1,mean,SHM,NTM-2-3,NTM-2-3-3,3,esm1,-28.5,-49.4,5.52639999999998,standard,30-50 cm,28.5-49.4 cm
TexasA&MPt-1,mean,SHM,NTM-2-3,NTM-2-3-3,3,esm2,-28.6704325577354,-48.8970408358471,4.12116182280742,standard,30-50 cm,28.7-48.9 cm
TexasA&MPt-1,mean,SHM,NTM-2-3,NTM-2-3-4,4,esm1,-49.4,-76.3,7.32601,standard,50-75 cm,49.4-76.3 cm
TexasA&MPt-1,mean,SHM,NTM-2-3,NTM-2-3-4,4,esm2,-48.8970408358471,-76.4029615267116,8.16427800459958,standard,50-75 cm,48.9-76.4 cm
TexasA&MPt-1,mean,SHM,NTM-2-3,NTM-2-3-5,5,esm1,-76.3,-102.4,6.25616999999961,standard,75-100 cm,76.3-102.4 cm
TexasA&MPt-1,mean,SHM,NTM-2-3,NTM-2-3-5,5,esm2,-76.4029615267116,-102.247414789163,5.97226326064401,standard,75-100 cm,76.4-102.2 cm
TexasA&MPt-1,mean,SHM,NTM-3-1,NTM-3-1-1,1,esm1,0,-11.6,7.2597,standard,0-10 cm,0-11.6 cm
TexasA&MPt-1,mean,SHM,NTM-3-1,NTM-3-1-1,1,esm2,0,-12.1049026808887,7.59270745280083,standard,0-10 cm,0-12.1 cm
TexasA&MPt-1,mean,SHM,NTM-3-1,NTM-3-1-2,2,esm1,-11.6,-31.9,5.92759999999991,standard,10-30 cm,11.6-31.9 cm
TexasA&MPt-1,mean,SHM,NTM-3-1,NTM-3-1-2,2,esm2,-12.1049026808887,-32.2418719137736,5.7984679192186,standard,10-30 cm,12.1-32.2 cm
TexasA&MPt-1,mean,SHM,NTM-3-1,NTM-3-1-3,3,esm1,-31.9,-52.5,6.70120000000003,standard,30-50 cm,31.9-52.5 cm
TexasA&MPt-1,mean,SHM,NTM-3-1,NTM-3-1-3,3,esm2,-32.2418719137736,-52.2272119989002,5.95808575988457,standard,30-50 cm,32.2-52.2 cm
TexasA&MPt-1,mean,SHM,NTM-3-1,NTM-3-1-4,4,esm1,-52.5,-77.3,8.23032000000009,standard,50-75 cm,52.5-77.3 cm
TexasA&MPt-1,mean,SHM,NTM-3-1,NTM-3-1-4,4,esm2,-52.2272119989002,-77.8915075593294,9.01803979124832,standard,50-75 cm,52.2-77.9 cm
TexasA&MPt-1,mean,SHM,NTM-3-1,NTM-3-1-5,5,esm1,-77.3,-96.9,6.63263999999999,standard,75-100 cm,77.3-96.9 cm
TexasA&MPt-1,mean,SHM,NTM-3-1,NTM-3-1-5,5,esm2,-77.8915075593294,-97.6906939170082,6.72749661002155,standard,75-100 cm,77.9-97.7 cm
TexasA&MPt-1,mean,SHM,NTM-3-2,NTM-3-2-1,1,esm1,0,-9.9,11.59044,standard,0-10 cm,0-9.9 cm
TexasA&MPt-1,mean,SHM,NTM-3-2,NTM-3-2-1,1,esm2,0,-9.95924361507874,11.6554509848193,standard,0-10 cm,0-10 cm
TexasA&MPt-1,mean,SHM,NTM-3-2,NTM-3-2-2,2,esm1,-9.9,-30.5,3.6279599999999,standard,10-30 cm,9.9-30.5 cm
TexasA&MPt-1,mean,SHM,NTM-3-2,NTM-3-2-2,2,esm2,-9.95924361507874,-30.6177564843609,4.19138539643181,standard,10-30 cm,10-30.6 cm
TexasA&MPt-1,mean,SHM,NTM-3-2,NTM-3-2-3,3,esm1,-30.5,-50.8,5.85255999999983,standard,30-50 cm,30.5-50.8 cm
TexasA&MPt-1,mean,SHM,NTM-3-2,NTM-3-2-3,3,esm2,-30.6177564843609,-50.8633154168669,2.96716493397496,standard,30-50 cm,30.6-50.9 cm
TexasA&MPt-1,mean,SHM,NTM-3-2,NTM-3-2-4,4,esm1,-50.8,-76.1,8.37913999999976,standard,50-75 cm,50.8-76.1 cm
TexasA&MPt-1,mean,SHM,NTM-3-2,NTM-3-2-4,4,esm2,-50.8633154168669,-76.1267040849969,10.5924741409649,standard,50-75 cm,50.9-76.1 cm
TexasA&MPt-1,mean,SHM,NTM-3-2,NTM-3-2-5,5,esm1,-76.1,-101.4,13.9403000000006,standard,75-100 cm,76.1-101.4 cm
TexasA&MPt-1,mean,SHM,NTM-3-2,NTM-3-2-5,5,esm2,-76.1267040849969,-101.497187937294,14.1353841848496,standard,75-100 cm,76.1-101.5 cm
TexasA&MPt-1,mean,SHM,NTM-3-3,NTM-3-3-1,1,esm1,0,-8.2,5.13218,standard,0-10 cm,0-8.2 cm
TexasA&MPt-1,mean,SHM,NTM-3-3,NTM-3-3-1,1,esm2,0,-8.23353655434613,5.31598241148112,standard,0-10 cm,0-8.2 cm
TexasA&MPt-1,mean,SHM,NTM-3-3,NTM-3-3-2,2,esm1,-8.2,-27.5,4.19082000000003,standard,10-30 cm,8.2-27.5 cm
TexasA&MPt-1,mean,SHM,NTM-3-3,NTM-3-3-2,2,esm2,-8.23353655434613,-27.0691131687182,4.1309913591105,standard,10-30 cm,8.2-27.1 cm
TexasA&MPt-1,mean,SHM,NTM-3-3,NTM-3-3-3,3,esm1,-27.5,-46.7,3.85047000000006,standard,30-50 cm,27.5-46.7 cm
TexasA&MPt-1,mean,SHM,NTM-3-3,NTM-3-3-3,3,esm2,-27.0691131687182,-47.2515302124961,3.75744774891005,standard,30-50 cm,27.1-47.3 cm
TexasA&MPt-1,mean,SHM,NTM-3-3,NTM-3-3-4,4,esm1,-46.7,-70.1,4.77593999999984,standard,50-75 cm,46.7-70.1 cm
TexasA&MPt-1,mean,SHM,NTM-3-3,NTM-3-3-4,4,esm2,-47.2515302124961,-70.2252778589288,4.89205416258814,standard,50-75 cm,47.3-70.2 cm
TexasA&MPt-1,mean,SHM,NTM-3-3,NTM-3-3-5,5,esm1,-70.1,-94.8,3.03751000000016,standard,75-100 cm,70.1-94.8 cm
TexasA&MPt-1,mean,SHM,NTM-3-3,NTM-3-3-5,5,esm2,-70.2252778589288,-94.5803859683118,3.14698772850735,standard,75-100 cm,70.2-94.6 cm
TexasA&MPt-1,mean,SHM,NTR-1-1,NTR-1-1-1,1,esm1,0,-10.2,6.95098000000001,standard,0-10 cm,0-10.2 cm
TexasA&MPt-1,mean,SHM,NTR-1-1,NTR-1-1-1,1,esm2,0,-10.3356965976136,7.06725531822881,standard,0-10 cm,0-10.3 cm
TexasA&MPt-1,mean,SHM,NTR-1-1,NTR-1-1-2,2,esm1,-10.2,-30.3,3.86723999999998,standard,10-30 cm,10.2-30.3 cm
TexasA&MPt-1,mean,SHM,NTR-1-1,NTR-1-1-2,2,esm2,-10.3356965976136,-30.5209878414804,4.21356850203042,standard,10-30 cm,10.3-30.5 cm
TexasA&MPt-1,mean,SHM,NTR-1-1,NTR-1-1-3,3,esm1,-30.3,-50.5,5.20397999999994,standard,30-50 cm,30.3-50.5 cm
TexasA&MPt-1,mean,SHM,NTR-1-1,NTR-1-1-3,3,esm2,-30.5209878414804,-50.2319092640363,3.74088489486753,standard,30-50 cm,30.5-50.2 cm
TexasA&MPt-1,mean,SHM,NTR-1-1,NTR-1-1-4,4,esm1,-50.5,-75.7,6.95065000000035,standard,50-75 cm,50.5-75.7 cm
TexasA&MPt-1,mean,SHM,NTR-1-1,NTR-1-1-4,4,esm2,-50.2319092640363,-75.7892035602786,8.03144762336371,standard,50-75 cm,50.2-75.8 cm
TexasA&MPt-1,mean,SHM,NTR-1-1,NTR-1-1-5,5,esm1,-75.7,-100.7,5.51250000000003,standard,75-100 cm,75.7-100.7 cm
TexasA&MPt-1,mean,SHM,NTR-1-1,NTR-1-1-5,5,esm2,-75.7892035602786,-100.770277575988,5.36979087959142,standard,75-100 cm,75.8-100.8 cm
TexasA&MPt-1,mean,SHM,NTR-1-2,NTR-1-2-1,1,esm1,0,-9.7,6.7274,standard,0-10 cm,0-9.7 cm
TexasA&MPt-1,mean,SHM,NTR-1-2,NTR-1-2-1,1,esm2,0,-9.76526302152127,6.77644164130707,standard,0-10 cm,0-9.8 cm
TexasA&MPt-1,mean,SHM,NTR-1-2,NTR-1-2-2,2,esm1,-9.7,-28.6,4.51290000000003,standard,10-30 cm,9.7-28.6 cm
TexasA&MPt-1,mean,SHM,NTR-1-2,NTR-1-2-2,2,esm2,-9.76526302152127,-29.0974414240276,4.88542245507911,standard,10-30 cm,9.8-29.1 cm
TexasA&MPt-1,mean,SHM,NTR-1-2,NTR-1-2-3,3,esm1,-28.6,-48,4.8443,standard,30-50 cm,28.6-48 cm
TexasA&MPt-1,mean,SHM,NTR-1-2,NTR-1-2-3,3,esm2,-29.0974414240276,-47.4636667373399,3.906223597049,standard,30-50 cm,29.1-47.5 cm
TexasA&MPt-1,mean,SHM,NTR-1-2,NTR-1-2-4,4,esm1,-48,-72.4,6.2634800000004,standard,50-75 cm,48-72.4 cm
TexasA&MPt-1,mean,SHM,NTR-1-2,NTR-1-2-4,4,esm2,-47.4636667373399,-72.3728715073746,6.72753291930522,standard,50-75 cm,47.5-72.4 cm
TexasA&MPt-1,mean,SHM,NTR-1-2,NTR-1-2-5,5,esm1,-72.4,-96.7,6.2378100000004,standard,75-100 cm,72.4-96.7 cm
TexasA&MPt-1,mean,SHM,NTR-1-2,NTR-1-2-5,5,esm2,-72.3728715073746,-96.8741395167384,6.38624793889531,standard,75-100 cm,72.4-96.9 cm
TexasA&MPt-1,mean,SHM,NTR-1-3,NTR-1-3-1,1,esm1,0,-8.7,7.48952,standard,0-10 cm,0-8.7 cm
TexasA&MPt-1,mean,SHM,NTR-1-3,NTR-1-3-1,1,esm2,0,-8.69090685092662,7.61232205103395,standard,0-10 cm,0-8.7 cm
TexasA&MPt-1,mean,SHM,NTR-1-3,NTR-1-3-2,2,esm1,-8.7,-28.6,5.62500000000014,standard,10-30 cm,8.7-28.6 cm
TexasA&MPt-1,mean,SHM,NTR-1-3,NTR-1-3-2,2,esm2,-8.69090685092662,-28.7431509828844,5.89351655193346,standard,10-30 cm,8.7-28.7 cm
TexasA&MPt-1,mean,SHM,NTR-1-3,NTR-1-3-3,3,esm1,-28.6,-48.5,4.73372999999997,standard,30-50 cm,28.6-48.5 cm
TexasA&MPt-1,mean,SHM,NTR-1-3,NTR-1-3-3,3,esm2,-28.7431509828844,-48.5239299482507,4.14515270429438,standard,30-50 cm,28.7-48.5 cm
TexasA&MPt-1,mean,SHM,NTR-1-3,NTR-1-3-4,4,esm1,-48.5,-73.2,5.52044999999986,standard,50-75 cm,48.5-73.2 cm
TexasA&MPt-1,mean,SHM,NTR-1-3,NTR-1-3-4,4,esm2,-48.5239299482507,-73.2806796261354,5.67725826803417,standard,50-75 cm,48.5-73.3 cm
TexasA&MPt-1,mean,SHM,NTR-1-3,NTR-1-3-5,5,esm1,-73.2,-96.4,7.2075000000001,standard,75-100 cm,73.2-96.4 cm
TexasA&MPt-1,mean,SHM,NTR-1-3,NTR-1-3-5,5,esm2,-73.2806796261354,-96.6385745506869,7.09543944446963,standard,75-100 cm,73.3-96.6 cm
TexasA&MPt-1,mean,SHM,NTR-2-1,NTR-2-1-1,1,esm1,0,-10.5,6.15175,standard,0-10 cm,0-10.5 cm
TexasA&MPt-1,mean,SHM,NTR-2-1,NTR-2-1-1,1,esm2,0,-10.6017405597757,6.1744715034478,standard,0-10 cm,0-10.6 cm
TexasA&MPt-1,mean,SHM,NTR-2-1,NTR-2-1-2,2,esm1,-10.5,-31.5,4.44150000000002,standard,10-30 cm,10.5-31.5 cm
TexasA&MPt-1,mean,SHM,NTR-2-1,NTR-2-1-2,2,esm2,-10.6017405597757,-31.6404431211254,4.4393943374887,standard,10-30 cm,10.6-31.6 cm
TexasA&MPt-1,mean,SHM,NTR-2-1,NTR-2-1-3,3,esm1,-31.5,-53.7,4.93652999999994,standard,30-50 cm,31.5-53.7 cm
TexasA&MPt-1,mean,SHM,NTR-2-1,NTR-2-1-3,3,esm2,-31.6404431211254,-53.4544299159484,4.79761395686836,standard,30-50 cm,31.6-53.5 cm
TexasA&MPt-1,mean,SHM,NTR-2-1,NTR-2-1-4,4,esm1,-53.7,-80.7,6.07931999999992,standard,50-75 cm,53.7-80.7 cm
TexasA&MPt-1,mean,SHM,NTR-2-1,NTR-2-1-4,4,esm2,-53.4544299159484,-81.3758090291046,6.356435163995,standard,50-75 cm,53.5-81.4 cm
TexasA&MPt-1,mean,SHM,NTR-2-1,NTR-2-1-5,5,esm1,-80.7,-104.9,5.51760000000004,standard,75-100 cm,80.7-104.9 cm
TexasA&MPt-1,mean,SHM,NTR-2-1,NTR-2-1-5,5,esm2,-81.3758090291046,-104.011134675269,5.14256206219367,standard,75-100 cm,81.4-104 cm
TexasA&MPt-1,mean,SHM,NTR-2-2,NTR-2-2-1,1,esm1,0,-10.8,6.69999999999999,standard,0-10 cm,0-10.8 cm
TexasA&MPt-1,mean,SHM,NTR-2-2,NTR-2-2-1,1,esm2,0,-11.0357842642821,6.9487149595147,standard,0-10 cm,0-11 cm
