cooplabmst_id,dsp_sample_id,dsp_pedon_id,layer_no,dsp_pedon,sand_pct,silt_pct,clay_pct,texture,bulk_density,water_content,soc_pct,tc_pct,tn_pct,kssl_wsa,yoder_agg_stab_mwd,yoder_agg_stab_total_ws,yoder_ws_2_8,yoder_ws_pt5_2,yoder_ws_250_500,yoder_ws_53_250,ec,p_h,soil_respiration,bglucosidase,bglucosaminidase,alkaline_phosphatase,acid_phosphatase,phosphodiesterase,arylsulfatase,pox_c,ace,weoc,weon,effervescence,plfa_id,kssl_labsampnum,coarse_frag_volume,laydesg_id,hzdesg,hrzdep_t,hrzdep_b,dsp_plot_id,pedon_num,date_sampled,pedon_x,pedon_y,target_soil_name,soil_sampled_name,dspplotmgt_id,label_full,label,lu,till,trt,explanation,gen_state,site,project,soil,estimated_organic_c,c_tot_ncs,soc_pct_mod,genhz,bd_fill,soc_fill,coarse_frag_fill,hrzdepth,cf_mult,soc_stock_hrz
1626,PaL2-2-2,PaL2-2,2,S2020CT013018,NA,NA,NA,,1.33,18.6187399,2.458639706,NA,0.179227941,60.43189369,2.069101644,93.69637858,29.70288088,51.68879256,NA,12.30470514,NA,NA,0.430001363,27.09004992,4.47299348,39.46862854,73.75135843,NA,54.56366749,590.3247861,6.810289485,NA,NA,,CT-013-SW-018-2-07242020,21N00240,5,1626,^Au,5,10,PaL2,2,7/24/2020,-72.1895,41.80006,Paxton/ Woodbridge,Canton,72,SHM - Lawn,SHM,GRASS,No-till,Lawn,"Nels Barrett residential lawn, Mansfield, CT",AG-CROP,L2,UConn,Canton,NA,NA,2.458639706,A,1.33,2.458639706,5,5,0.95,15.532456342655001
1627,PaL2-2-3,PaL2-2,3,S2020CT013018,NA,NA,NA,,1.47,16.51959054,1.585302854,NA,0.113005295,51.8469218,2.661778485,98.07941192,42.38235751,48.51685044,NA,7.180203965,NA,NA,0.398729761,9.513729313,1.746660348,30.21031651,190.6094378,NA,40.1942302,441.9822073,5.518665837,NA,NA,,CT-013-SW-018-3-07242020,21N00241,9,1627,^AB,10,29,PaL2,2,7/24/2020,-72.1895,41.80006,Paxton/ Woodbridge,Canton,72,SHM - Lawn,SHM,GRASS,No-till,Lawn,"Nels Barrett residential lawn, Mansfield, CT",AG-CROP,L2,UConn,Canton,NA,NA,1.585302854,A,1.47,1.585302854,9,19,0.91,40.2925329281202
1628,PaL2-2-4,PaL2-2,4,S2020CT013018,NA,NA,NA,,1.48,15.17789553,1.721872947,NA,0.117293798,NA,1.240582345,89.75789579,10.5260536,63.10152436,NA,16.13031782,NA,NA,0.172189614,5.098824137,0,NA,0,NA,15.5752642,273.8606181,4.123208807,NA,NA,,CT-013-SW-018-4-07242020,21N00242,7,1628,Ap,29,44,PaL2,2,7/24/2020,-72.1895,41.80006,Paxton/ Woodbridge,Canton,72,SHM - Lawn,SHM,GRASS,No-till,Lawn,"Nels Barrett residential lawn, Mansfield, CT",AG-CROP,L2,UConn,Canton,NA,NA,1.721872947,A,1.48,1.721872947,7,15,0.9299999999999999,35.549788863762
1629,PaL2-2-5,PaL2-2,5,S2020CT013018,NA,NA,NA,,1.48,10.99515468,0.664276677,NA,0.040418951,24.14593698,1.770906049,94.1981982,21.7039897,61.03474903,NA,11.45945946,NA,NA,0,4.765623746,1.390808196,NA,9.424977794,NA,4.722822048,155.1865551,1.060141195,NA,NA,,CT-013-SW-018-5-07242020,21N00243,13,1629,Bw,44,60,PaL2,2,7/24/2020,-72.1895,41.80006,Paxton/ Woodbridge,Canton,72,SHM - Lawn,SHM,GRASS,No-till,Lawn,"Nels Barrett residential lawn, Mansfield, CT",AG-CROP,L2,UConn,Canton,NA,NA,0.664276677,Bw,1.48,0.664276677,13,16,0.87,13.685162388883201
1560,PaM1-1-1,PaM1-1,1,S2020CT013007,NA,NA,NA,,1.11,36.28196268,6.721915285,NA,0.376695128,73.70345745,2.597634902,94.69987719,41.86367823,44.96469143,NA,7.871507522,NA,NA,1.90824409,106.475043,22.28157275,109.9292016,234.1590326,NA,219.9629247,712.2953509,27.22418722,NA,NA,,CT-013-SW-007-1-07152020,21N00171,5,1560,A,0,5,PaM1,1,7/14/2020,-72.23745,41.8184833,Paxton/ Woodbridge,Canton,73,Ref - Managed forest,Ref,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand D, oak/ hickory upland hardwoof, thinned 2013",Reference,M1,UConn,Canton,NA,NA,6.721915285,A,1.11,6.721915285,5,5,0.95,35.4412983401625
1561,PaM1-1-2,PaM1-1,2,S2020CT013007,NA,NA,NA,,1.32,21.13452188,1.737633704,NA,0.094258432,48.67021277,1.519359683,88.77943296,16.93416627,59.77895243,NA,12.06631427,NA,NA,0.37396888,19.75964133,5.011614834,6.755574055,37.73221441,NA,47.02724933,237.5990988,5.282041715,NA,NA,,CT-013-SW-007-2-07152020,21N00172,8,1561,Ap,5,10,PaM1,1,7/14/2020,-72.23745,41.8184833,Paxton/ Woodbridge,Canton,73,Ref - Managed forest,Ref,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand D, oak/ hickory upland hardwoof, thinned 2013",Reference,M1,UConn,Canton,NA,NA,1.737633704,A,1.32,1.737633704,8,5,0.92,10.550911850688
1562,PaM1-1-3,PaM1-1,3,S2020CT013007,NA,NA,NA,,1.39,18.24188452,0.808262236,NA,0.044903458,59.16195544,1.464170565,92.27206017,15.16235553,62.52981104,NA,14.5798936,NA,NA,0.036794821,10.18013009,1.479771234,13.18030544,16.3203303,NA,17.18303341,102.442527,2.737729075,NA,NA,,CT-013-SW-007-3-07152020,21N00173,8,1562,Ap,10,22,PaM1,1,7/14/2020,-72.23745,41.8184833,Paxton/ Woodbridge,Canton,73,Ref - Managed forest,Ref,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand D, oak/ hickory upland hardwoof, thinned 2013",Reference,M1,UConn,Canton,NA,NA,0.808262236,A,1.39,0.808262236,8,12,0.92,12.403268968761601
1581,PaM2-1-1,PaM2-1,1,S2020CT013011,65.2,22.9,11.9,,1.22,52.58666667,8.747855918,NA,0.584460962,67.77629827,3.378115949,97.27354439,59.4061054,36.97193648,NA,0.89550251300000006,3.67,5.1,3.634118837,204.8524583,27.8638994,335.9285763,378.1448803,NA,211.7231076,979.3119927,25.08113518,NA,NA,,CT-013-SW-011-1-07222020,21N00194,0,1581,A,0,5,PaM2,1,7/21/2020,-72.25135,41.8207833,Paxton/ Woodbridge,Woodbridge,74,SHM - Managed forest,SHM,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand B, ash-dominated, thinned 2013",AG-CROP,M2,UConn,Woodbridge,NA,NA,8.747855918,A,1.22,8.747855918,0,5,1,53.36192109980001
1582,PaM2-1-2,PaM2-1,2,S2020CT013011,64.9,23.9,11.2,,1.27,30.64723532,2.805649042,NA,0.198156827,62.13430851,2.6702081030000002,94.82410337,43.42340969,44.59351298,NA,6.807180699,1.1,4.8,1.050065039,38.00236272,7.166100252,72.98699615,114.8512885,NA,116.1613253,366.1626671,8.607476812,NA,NA,,CT-013-SW-011-2-07222020,21N00195,5,1582,Ap,5,10,PaM2,1,7/21/2020,-72.25135,41.8207833,Paxton/ Woodbridge,Woodbridge,74,SHM - Managed forest,SHM,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand B, ash-dominated, thinned 2013",AG-CROP,M2,UConn,Woodbridge,NA,NA,2.805649042,A,1.27,2.805649042,5,5,0.95,16.925077845865
1583,PaM2-1-3,PaM2-1,3,S2020CT013011,66.2,22.4,11.4,,1.38,21.12341772,1.719393259,NA,0.134293199,51.64288085,1.606896552,93.35599806,18.49441476,60.36911122,NA,14.49247207,NA,4.7,0.349254967,16.67753771,15.98074643,18.18781667,60.50502335,NA,26.6286775,263.9711128,4.201341516,NA,NA,,CT-013-SW-011-3-07222020,21N00196,5,1583,Ap,10,23,PaM2,1,7/21/2020,-72.25135,41.8207833,Paxton/ Woodbridge,Woodbridge,74,SHM - Managed forest,SHM,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand B, ash-dominated, thinned 2013",AG-CROP,M2,UConn,Woodbridge,NA,NA,1.719393259,A,1.38,1.719393259,5,13,0.95,29.303619313137
1584,PaM2-1-4,PaM2-1,4,S2020CT013011,65.7,24.2,10.1,,1.67,15.78558226,0.498345573,NA,0.032281495,56.57807309,1.929125829,95.24584164,23.9415999,65.9400545,NA,5.364187238,NA,5.1,0.067383309,13.4288339,4.326588451,NA,25.48389087,NA,0,132.1110428,1.387916248,NA,NA,,CT-013-SW-011-4-07222020,21N00197,5,1584,Bw1,23,52,PaM2,1,7/21/2020,-72.25135,41.8207833,Paxton/ Woodbridge,Woodbridge,74,SHM - Managed forest,SHM,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand B, ash-dominated, thinned 2013",AG-CROP,M2,UConn,Woodbridge,NA,NA,0.498345573,Bw,1.67,0.498345573,5,29,0.95,22.9281322953705
1585,PaM2-1-5,PaM2-1,5,S2020CT013011,63.8,27.9,8.3,,1.79,11.09976166,0.355003811,NA,0.013067625,33.97734843,1.222576254,80.14858567,13.33579438,48.43800471,NA,18.37478658,NA,5.2,0.055377098,5.515324625,0.76806693,NA,20.13091985,NA,0,79.36701479,1.133270328,NA,NA,,CT-013-SW-011-5-07222020,21N00198,13,1585,Bw2,52,61,PaM2,1,7/21/2020,-72.25135,41.8207833,Paxton/ Woodbridge,Woodbridge,74,SHM - Managed forest,SHM,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand B, ash-dominated, thinned 2013",AG-CROP,M2,UConn,Woodbridge,NA,NA,0.355003811,Bw,1.79,0.355003811,13,9,0.87,4.9756269138327
1586,PaM2-1-6,PaM2-1,6,S2020CT013011,67,24.3,8.7,,1.89,10.42145594,0.227165749,NA,0,45.30313125,1.838349303,87.17462595,25.6558721,49.09305185,NA,12.42570199,NA,5.3,0.012302946,0.600618862,0,NA,41.08916234,NA,0,46.40199728,0.853285239,NA,NA,,CT-013-SW-011-6-07222020,21N00199,8,1586,BC1,61,81,PaM2,1,7/21/2020,-72.25135,41.8207833,Paxton/ Woodbridge,Woodbridge,74,SHM - Managed forest,SHM,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand B, ash-dominated, thinned 2013",AG-CROP,M2,UConn,Woodbridge,NA,NA,0.227165749,BC,1.89,0.227165749,8,20,0.92,7.899916087223999
1587,PaM2-1-7,PaM2-1,7,S2020CT013011,67,24.9,8.1,,1.92,10.34937376,0.241033353,NA,0,15.45636243,1.016946867,72.06574243,11.82485415,35.93877423,NA,24.30211405,NA,5.4,0,0.100818276,0.32325174,NA,0.896515481,NA,14.67089402,59.58800429,0.951609688,NA,NA,,CT-013-SW-011-7-07222020,21N00200,10,1587,BC2,81,98,PaM2,1,7/21/2020,-72.25135,41.8207833,Paxton/ Woodbridge,Woodbridge,74,SHM - Managed forest,SHM,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand B, ash-dominated, thinned 2013",AG-CROP,M2,UConn,Woodbridge,NA,NA,0.241033353,BC,1.92,0.241033353,10,17,0.9,7.080595777728
1588,PaM2-2-1,PaM2-2,1,S2020CT013012,NA,NA,NA,,1.02,36.93918245,8.877070976,NA,0.593168337,86.84995031,2.687641779,95.12031377,43.74050387,44.75813575,NA,6.621674146,NA,NA,3.41615162,208.1844623,35.78720175,226.0467733,353.4667766,NA,221.8721507,933.1609682,30.9004522,NA,NA,,CT-013-SW-012-1-07222020,21N00202,5,1588,A,0,5,PaM2,2,7/21/2020,-72.2543056,41.821,Paxton/ Woodbridge,Woodbridge,74,SHM - Managed forest,SHM,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand B, ash-dominated, thinned 2013",AG-CROP,M2,UConn,Woodbridge,NA,NA,8.877070976,A,1.02,8.877070976,5,5,0.95,43.00940887872001
1589,PaM2-2-2,PaM2-2,2,S2020CT013012,NA,NA,NA,,1.31,17.79489258,2.414188239,NA,0.182301162,56.8718802,1.395006764,90.37588173,14.0593294,61.19431829,NA,15.12223403,NA,NA,0.718071461,35.1701594,4.47299348,34.91101455,153.4108256,NA,90.23604679,369.4591688,6.939815063,NA,NA,,CT-013-SW-012-2-07222020,21N00203,8,1589,A/Ap,5,10,PaM2,2,7/21/2020,-72.2543056,41.821,Paxton/ Woodbridge,Woodbridge,74,SHM - Managed forest,SHM,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand B, ash-dominated, thinned 2013",AG-CROP,M2,UConn,Woodbridge,NA,NA,2.414188239,A,1.31,2.414188239,8,5,0.92,14.547898328214004
1590,PaM2-2-3,PaM2-2,3,S2020CT013012,NA,NA,NA,,1.42,17.71106942,1.5943154,NA,0.122409984,65.16816517,1.532760832,92.30330673,17.331813,58.71341695,NA,16.25807678,NA,NA,0.165808016,18.34353967,3.703847185,15.73130173,63.68051463,NA,51.54910023,280.4536216,5.13760386,NA,NA,,CT-013-SW-012-3-07222020,21N00204,8,1590,Ap,10,19,PaM2,2,7/21/2020,-72.2543056,41.821,Paxton/ Woodbridge,Woodbridge,74,SHM - Managed forest,SHM,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand B, ash-dominated, thinned 2013",AG-CROP,M2,UConn,Woodbridge,NA,NA,1.5943154,A,1.42,1.5943154,8,9,0.92,18.74532274704
1591,PaM2-2-4,PaM2-2,4,S2020CT013012,NA,NA,NA,,1.49,18.72607031,0.777297209,NA,0.061204505,35.75215374,0.896152859,86.68264293,4.210886683,59.74552094,NA,22.72623531,NA,NA,0.042993699,8.597428239,1.924586424,NA,98.88310376,NA,3.416509567,155.1865551,1.845045034,NA,NA,,CT-013-SW-012-4-07222020,21N00205,10,1591,Bw1,19,34,PaM2,2,7/21/2020,-72.2543056,41.821,Paxton/ Woodbridge,Woodbridge,74,SHM - Managed forest,SHM,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand B, ash-dominated, thinned 2013",AG-CROP,M2,UConn,Woodbridge,NA,NA,0.777297209,Bw,1.49,0.777297209,10,15,0.9,15.635333359034998
1592,PaM2-2-5,PaM2-2,5,S2020CT013012,NA,NA,NA,,1.55,17.5238795,0.529595599,NA,0.037427251,38.1745503,1.227451397,86.19993626,10.27302667,63.47604377,NA,12.45086582,NA,NA,0.006149015,3.516122281,0.76806693,NA,69.21494231,NA,1.306312481,148.5935516,1.822076841,NA,NA,,CT-013-SW-012-5-07222020,21N00206,15,1592,Bw2,34,49,PaM2,2,7/21/2020,-72.2543056,41.821,Paxton/ Woodbridge,Woodbridge,74,SHM - Managed forest,SHM,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand B, ash-dominated, thinned 2013",AG-CROP,M2,UConn,Woodbridge,NA,NA,0.529595599,Bw,1.55,0.529595599,15,15,0.85,10.466133025237498
1593,PaM2-2-6,PaM2-2,6,S2020CT013012,NA,NA,NA,,1.69,10.11436741,0.341156403,NA,0.013724683,30.58236273,1.54180576,91.29229376,17.12119498,60.82380898,NA,13.3472898,NA,NA,0.116598267,0,1.746660348,NA,17.95344011,NA,0,23.32648503,1.050341408,NA,NA,,CT-013-SW-012-6-07222020,21N00207,15,1593,BC,49,67,PaM2,2,7/21/2020,-72.2543056,41.821,Paxton/ Woodbridge,Woodbridge,74,SHM - Managed forest,SHM,FOREST,Perennial,Managed forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand B, ash-dominated, thinned 2013",AG-CROP,M2,UConn,Woodbridge,NA,NA,0.341156403,BC,1.69,0.341156403,15,18,0.85,8.821281112370999
1667,PaT2-1-1,PaT2-1,1,S2020CT013021,62.5,29.6,7.9,,1.59,2.493551161,2.450860701,NA,0.201440606,67.43333333,3.436945488,92.87427064,64.04763808,20.36208137,NA,8.464551195,NA,7.1,1.011706348,55.16218284,13.27782008,116.1442854,103.9638898,NA,59.98988857,587.0282844,5.523509902,NA,NA,,CT-013-SW-021-1-08122020,21N00257,5,1667,Ap,0,5,PaT2,1,8/12/2020,-72.2351944,41.7537778,Paxton/ Woodbridge,Woodbridge,78,BAU - Conv till silage corn,BAU,CROP,Till,Conv till silage corn,"Mountain Dairy farm, Mansfield, CT, corn field, conventional till, with manure",AG-CROP,T2,UConn,Woodbridge,NA,NA,2.450860701,A,1.59,2.450860701,5,5,0.95,18.5101254443025
1668,PaT2-1-2,PaT2-1,2,S2020CT013021,61.5,30,8.5,,1.47,5.395564383,2.213197213,NA,0.175118298,66.00133067,2.659284371,92.76059665,44.68745899,37.41743581,NA,10.65570185,NA,7.1,0.815740464,43.99996975,16.86128463,108.232637,111.2221556,NA,119.2763781,501.3192389,5.850644709,NA,NA,,CT-013-SW-021-2-08122020,21N00258,5,1668,Ap,5,10,PaT2,1,8/12/2020,-72.2351944,41.7537778,Paxton/ Woodbridge,Woodbridge,78,BAU - Conv till silage corn,BAU,CROP,Till,Conv till silage corn,"Mountain Dairy farm, Mansfield, CT, corn field, conventional till, with manure",AG-CROP,T2,UConn,Woodbridge,NA,NA,2.213197213,A,1.47,2.213197213,5,5,0.95,15.453649539772501
1669,PaT2-1-3,PaT2-1,3,S2020CT013021,62.6,28.8,8.6,,1.51,6.050531915,2.121857958,NA,0.191186611,69.39926983,3.151230522,92.61879906,56.59049608,28.37644511,NA,7.651857866,NA,7,0.631392749,41.91746731,13.13392922,80.12103499,58.41827193,NA,132.5404741,554.0632669,5.261203238,NA,NA,,CT-013-SW-021-3-08122020,21N00259,5,1669,Ap,10,19,PaT2,1,8/12/2020,-72.2351944,41.7537778,Paxton/ Woodbridge,Woodbridge,78,BAU - Conv till silage corn,BAU,CROP,Till,Conv till silage corn,"Mountain Dairy farm, Mansfield, CT, corn field, conventional till, with manure",AG-CROP,T2,UConn,Woodbridge,NA,NA,2.121857958,A,1.51,2.121857958,5,9,0.95,27.394247166759
1670,PaT2-1-4,PaT2-1,4,S2020CT013021,56.9,32.8,10.3,,1.73,5.754614549,0.445939031,NA,0.032897142,20.60485211,1.014750988,90.00790514,7.188405797,56.59552042,NA,26.22397892,NA,6.9,0.177753068,4.015922867,2.369401614,NA,19.1329083,NA,6.933504709,191.4480743,1.75184479,NA,NA,,CT-013-SW-021-4-08122020,21N00260,10,1670,Bw,19,30,PaT2,1,8/12/2020,-72.2351944,41.7537778,Paxton/ Woodbridge,Woodbridge,78,BAU - Conv till silage corn,BAU,CROP,Till,Conv till silage corn,"Mountain Dairy farm, Mansfield, CT, corn field, conventional till, with manure",AG-CROP,T2,UConn,Woodbridge,NA,NA,0.445939031,Bw,1.73,0.445939031,10,11,0.9,7.637597783937
1671,PaT2-1-5,PaT2-1,5,S2020CT013021,59.8,32,8.2,,1.84,5.275229358,0.357056565,NA,0.024161722,26.94094227,1.00656584,83.57971344,7.705253582,53.9959063,NA,21.87855356,NA,6.9,0.208254951,2.266620816,2.458364652,NA,8.699151214,NA,6.330591256,109.0355305,0.67908663,NA,NA,,CT-013-SW-021-5-08122020,21N00261,16,1671,BC,30,45,PaT2,1,8/12/2020,-72.2351944,41.7537778,Paxton/ Woodbridge,Woodbridge,78,BAU - Conv till silage corn,BAU,CROP,Till,Conv till silage corn,"Mountain Dairy farm, Mansfield, CT, corn field, conventional till, with manure",AG-CROP,T2,UConn,Woodbridge,NA,NA,0.357056565,BC,1.84,0.357056565,16,15,0.84,8.277999402959999
1672,PaT2-1-6,PaT2-1,6,S2020CT013021,56.3,34.2,9.5,,1.88,5.626850938,0.24769506,NA,0.009829169,20.84441489,0.853980351,72.17834062,10.9210784,23.72870292,NA,37.52855931,NA,6.9,0.036829687,9.763629606,3.259031995,NA,5.795844895,NA,1.205826906,59.58800429,0.138541633,NA,NA,,CT-013-SW-021-6-08122020,21N00262,15,1672,Cd1,45,62,PaT2,1,8/12/2020,-72.2351944,41.7537778,Paxton/ Woodbridge,Woodbridge,78,BAU - Conv till silage corn,BAU,CROP,Till,Conv till silage corn,"Mountain Dairy farm, Mansfield, CT, corn field, conventional till, with manure",AG-CROP,T2,UConn,Woodbridge,NA,NA,0.24769506,C,1.88,0.24769506,15,17,0.85,6.728883999959999
1673,PaT2-1-7,PaT2-1,7,S2020CT013021,57.7,33,9.3,,1.98,6.820744081,0.241645804,NA,0,18.75207434,0.660607043,71.71635342,5.481745517,31.1514366,NA,35.08317131,NA,6.9,0,9.180528922,0.590140854,NA,6.793856442,NA,0,89.25652004,1.033836935,NA,NA,,CT-013-SW-021-7-08122020,21N00263,5,1673,Cd2,62,80,PaT2,1,8/12/2020,-72.2351944,41.7537778,Paxton/ Woodbridge,Woodbridge,78,BAU - Conv till silage corn,BAU,CROP,Till,Conv till silage corn,"Mountain Dairy farm, Mansfield, CT, corn field, conventional till, with manure",AG-CROP,T2,UConn,Woodbridge,NA,NA,0.241645804,C,1.98,0.241645804,5,18,0.95,8.181643631832
1674,PaT2-1-8,PaT2-1,8,S2020CT013021,61,27.6,11.4,,1.97,7.995154452,0.23357184,NA,0,20.39800995,0.404842485,63.59438259,3.757591093,14.5812247,NA,45.2555668,NA,6.9,0,0.68391896,0.412214778,NA,7.519683022,NA,0,62.88450604,0.358192975,NA,NA,,CT-013-SW-021-8-08122020,21N00264,10,1674,Cd3,80,94,PaT2,1,8/12/2020,-72.2351944,41.7537778,Paxton/ Woodbridge,Woodbridge,78,BAU - Conv till silage corn,BAU,CROP,Till,Conv till silage corn,"Mountain Dairy farm, Mansfield, CT, corn field, conventional till, with manure",AG-CROP,T2,UConn,Woodbridge,NA,NA,0.23357184,C,1.97,0.23357184,10,14,0.9,5.79772021248
1675,PaT2-1-9,PaT2-1,9,S2020CT013021,66.7,21.4,11.9,,2.04,8.536585366,0.232326585,NA,0,5.586963751,0.561164873,46.06051852,7.236224453,15.46905467,NA,23.3552394,NA,6.9,0.122472437,1.76682023,1.390808196,NA,10.15080437,NA,0,56.29150254,0.793270678,NA,NA,,CT-013-SW-021-9-08122020,21N00265,5,1675,Cd4,94,116,PaT2,1,8/12/2020,-72.2351944,41.7537778,Paxton/ Woodbridge,Woodbridge,78,BAU - Conv till silage corn,BAU,CROP,Till,Conv till silage corn,"Mountain Dairy farm, Mansfield, CT, corn field, conventional till, with manure",AG-CROP,T2,UConn,Woodbridge,NA,NA,0.232326585,C,2.04,0.232326585,5,22,0.95,9.90547627806
1569,PaU1-1-1,PaU1-1,1,S2020CT013009,65.4,26.1,8.5,,0.73,51.88789412,10.77628316,NA,0.631246712,67.49833666,2.510864811,92.13033325,40.60125292,42.70675019,NA,8.822330133,3.5,4.3,2.798637489,96.14583089,33.98645122,254.8635832,511.4247861,NA,69.73698939,801.3008982,42.14060104,NA,NA,,CT-013-SW-009-1-07152020,21N00182,0,1569,Oe/A,0,5,PaU1,1,7/14/2020,-72.2388333,41.8184333,Paxton/ Woodbridge,Woodbridge,79,Ref - Unmanaged forest,Ref,FOREST,Perennial,Unmanaged forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand C, oak/ hickory upland hardwood, no recent management",Reference,U1,UConn,Woodbridge,NA,NA,10.77628316,A,0.73,10.77628316,0,5,1,39.333433534
1570,PaU1-1-2,PaU1-1,2,S2020CT013009,65.6,27,7.4,,0.99,37.87983425,6.469539688,NA,0.3512635,66.73333333,2.225164415,94.96592132,32.76336243,52.23006098,NA,9.972497907,2.2,4.2,1.193505105,18.093639369999998,12.28300312,60.98786547,195.7809522,NA,263.2722078,573.8422774,23.52382202,NA,NA,,CT-013-SW-009-2-07152020,21N00183,0,1570,A,5,10,PaU1,1,7/14/2020,-72.2388333,41.8184333,Paxton/ Woodbridge,Woodbridge,79,Ref - Unmanaged forest,Ref,FOREST,Perennial,Unmanaged forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand C, oak/ hickory upland hardwood, no recent management",Reference,U1,UConn,Woodbridge,NA,NA,6.469539688,A,0.99,6.469539688,0,5,1,32.0242214556
1571,PaU1-1-3,PaU1-1,3,S2020CT013009,66.5,27,6.5,,1.18,30.64029501,4.543040603,NA,0.217254864,66.48918469,2.024138464,90.7395953,30.08306088,45.55535919,NA,15.10117522,0.61,4.3,0.412128107,12.67913302,17.93793327,0.330842668,69.39639895,NA,21.80536988,428.7962003,12.8671435,NA,NA,,CT-013-SW-009-3-07152020,21N00184,2,1571,Ap,10,24,PaU1,1,7/14/2020,-72.2388333,41.8184333,Paxton/ Woodbridge,Woodbridge,79,Ref - Unmanaged forest,Ref,FOREST,Perennial,Unmanaged forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand C, oak/ hickory upland hardwood, no recent management",Reference,U1,UConn,Woodbridge,NA,NA,4.543040603,A,1.18,4.543040603,2,14,0.98,73.55001014632879
1572,PaU1-1-4,PaU1-1,4,S2020CT013009,70,24.6,5.4,,1.27,21.69842862,1.207888611,NA,0.074669478,30.11647255,0.927479194,86.92415895,5.157660298,58.1936467,NA,23.57285195,NA,4.8,0,0,13.84563352,NA,61.23084993,NA,6.933504709,204.6340813,3.159093373,NA,NA,,CT-013-SW-009-4-07152020,21N00185,10,1572,Bw1,24,36,PaU1,1,7/14/2020,-72.2388333,41.8184333,Paxton/ Woodbridge,Woodbridge,79,Ref - Unmanaged forest,Ref,FOREST,Perennial,Unmanaged forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand C, oak/ hickory upland hardwood, no recent management",Reference,U1,UConn,Woodbridge,NA,NA,1.207888611,Bw,1.27,1.207888611,10,12,0.9,16.567400188476
1573,PaU1-1-5,PaU1-1,5,S2020CT013009,71.5,23.7,4.8,,1.55,17.97328688,0.492109282,NA,0.021211607,35.54596747,1.851626423,93.04829283,23.45944837,60.68389214,NA,8.904952322,NA,4.9,0.006139506,0.517318765,7.351331744,NA,0,NA,0,105.7390288,0.943568004,NA,NA,,CT-013-SW-009-5-07152020,21N00186,10,1573,Bw2,36,70,PaU1,1,7/14/2020,-72.2388333,41.8184333,Paxton/ Woodbridge,Woodbridge,79,Ref - Unmanaged forest,Ref,FOREST,Perennial,Unmanaged forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand C, oak/ hickory upland hardwood, no recent management",Reference,U1,UConn,Woodbridge,NA,NA,0.492109282,Bw,1.55,0.492109282,10,34,0.9,23.34074324526
1574,PaU1-1-6,PaU1-1,6,S2020CT013009,78.8,18.3,2.9,,1.72,12.51501321,0.278990781,NA,0.00866431,20.72161536,1.529287844,88.25069071,17.79118802,56.57990403,NA,13.87959866,NA,5.1,0,0.267418472,4.148662375,NA,7.066041409,NA,5.627192227,82.66351654,0.302918057,NA,NA,,CT-013-SW-009-6-07152020,21N00187,20,1574,BC,70,97,PaU1,1,7/14/2020,-72.2388333,41.8184333,Paxton/ Woodbridge,Woodbridge,79,Ref - Unmanaged forest,Ref,FOREST,Perennial,Unmanaged forest,"UConn forest east of Horsebarn Hill, Storrs, CT, Stand C, oak/ hickory upland hardwood, no recent management",Reference,U1,UConn,Woodbridge,NA,NA,0.278990781,BC,1.72,0.278990781,20,27,0.8,10.365065495712003
