project,ref_stat,ref_data,label,dsp_pedon_id,sample_id,layer,method,topdepth,depth,soil_mass_cum,soc_cum,soil_mass,soc,esm_depth,actual_depth
OregonStateWoodburn,mean,treatment,Ref,WoH1-2,WoH1-2-4,4,esm1,-29.5,-57.4,7979.79999999992,110.624926,3972.79999999991,18.367936000001,30-60 cm,29.5-57.4 cm
OregonStateWoodburn,mean,treatment,Ref,WoH1-2,WoH1-2-4,4,esm2,-29.5951940453777,-57.3088705153262,7983.80111111111,110.262136487744,3963.48666666667,17.3308514652298,30-60 cm,29.6-57.3 cm
OregonStateWoodburn,mean,treatment,Ref,WoH1-3,WoH1-3-1,1,esm1,0,-5.1,618.400000000001,23.279862,618.400000000001,23.279862,0-5 cm,0-5.1 cm
OregonStateWoodburn,mean,treatment,Ref,WoH1-3,WoH1-3-1,1,esm2,0,-5.15699120355243,625.194444444444,23.5657598910904,625.194444444444,23.5657598910904,0-5 cm,0-5.2 cm
OregonStateWoodburn,mean,treatment,Ref,WoH1-3,WoH1-3-2,2,esm1,-5.1,-10.3,1317,37.54029,698.600000000001,14.260428,5-10 cm,5.1-10.3 cm
OregonStateWoodburn,mean,treatment,Ref,WoH1-3,WoH1-3-2,2,esm2,-5.15699120355243,-10.4019252724597,1330.19444444444,38.0633491582825,705,14.497589267192,5-10 cm,5.2-10.4 cm
OregonStateWoodburn,mean,treatment,Ref,WoH1-3,WoH1-3-3,3,esm1,-10.3,-29.5,4007,59.8416099999999,2690,22.3013199999999,10-30 cm,10.3-29.5 cm
OregonStateWoodburn,mean,treatment,Ref,WoH1-3,WoH1-3-3,3,esm2,-10.4019252724597,-29.5951940453777,4020.31444444444,59.940511161204,2690.12,21.8771620029215,10-30 cm,10.4-29.6 cm
OregonStateWoodburn,mean,treatment,Ref,WoH1-3,WoH1-3-4,4,esm1,-29.5,-57.4,7979.79999999992,73.4592419999999,3972.79999999991,13.617632,30-60 cm,29.5-57.4 cm
OregonStateWoodburn,mean,treatment,Ref,WoH1-3,WoH1-3-4,4,esm2,-29.5951940453777,-57.3088705153262,7983.80111111111,73.7136806800717,3963.48666666667,13.7731695188677,30-60 cm,29.6-57.3 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-1,WoH2-1-1,1,esm1,0,-4.7,615.23,32.5395147,615.23,32.5395147,0-5 cm,0-4.7 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-1,WoH2-1-1,1,esm2,0,-4.78131591951488,625.194444444444,33.6620376906856,625.194444444444,33.6620376906856,0-5 cm,0-4.8 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-1,WoH2-1-2,2,esm1,-4.7,-10,1326,47.2474200000001,710.77,14.7079053000001,5-10 cm,4.7-10 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-1,WoH2-1-2,2,esm2,-4.78131591951488,-10.0318278250274,1330.19444444444,47.3011266743465,705,13.6390889836608,5-10 cm,4.8-10 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-1,WoH2-1-3,3,esm1,-10,-33.1,4015.995,84.1272514499996,2689.995,36.8798314499995,10-30 cm,10-33.1 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-1,WoH2-1-3,3,esm2,-10.0318278250274,-32.6731116838671,4020.31444444444,86.1071813204583,2690.12,38.8060546461119,10-30 cm,10-32.7 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-1,WoH2-1-4,4,esm1,-33.1,-67,7981.49999999996,117.630173999999,3965.50499999996,33.5029225499994,30-60 cm,33.1-67 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-1,WoH2-1-4,4,esm2,-32.6731116838671,-67.072180930047,7983.80111111111,120.406635483072,3963.48666666667,34.2994541626132,30-60 cm,32.7-67.1 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-2,WoH2-2-1,1,esm1,0,-4,616,16.8476,616,16.8476,0-5 cm,0-4 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-2,WoH2-2-1,1,esm2,0,-4.07883478230553,625.194444444444,18.0417770108251,625.194444444444,18.0417770108251,0-5 cm,0-4.1 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-2,WoH2-2-2,2,esm1,-4,-8.5,1323,29.19966,706.999999999998,12.3520600000001,5-10 cm,4-8.5 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-2,WoH2-2-2,2,esm2,-4.07883478230553,-8.53156392825967,1330.19444444444,29.7764450985043,705,11.7346680876791,5-10 cm,4.1-8.5 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-2,WoH2-2-3,3,esm1,-8.5,-27.9,4012.29999999997,64.1022630000001,2689.29999999997,34.902603,10-30 cm,8.5-27.9 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-2,WoH2-2-3,3,esm2,-8.53156392825967,-27.3671317126388,4020.31444444444,65.677232519912,2690.12,35.9007874214077,10-30 cm,8.5-27.4 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-2,WoH2-2-4,4,esm1,-27.9,-56.8,7982.39999999996,105.525012000001,3970.09999999999,41.4227490000006,30-60 cm,27.9-56.8 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-2,WoH2-2-4,4,esm2,-27.3671317126388,-56.8399450186778,7983.80111111111,108.819379518678,3963.48666666667,43.1421469987659,30-60 cm,27.4-56.8 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-3,WoH2-3-1,1,esm1,0,-4,616,13.83536,616,13.83536,0-5 cm,0-4 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-3,WoH2-3-1,1,esm2,0,-4.07883478230553,625.194444444444,14.535044954993,625.194444444444,14.535044954993,0-5 cm,0-4.1 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-3,WoH2-3-2,2,esm1,-4,-8.5,1323,25.93759,706.999999999998,12.10223,5-10 cm,4-8.5 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-3,WoH2-3-2,2,esm2,-4.07883478230553,-8.53156392825967,1330.19444444444,26.3507531176454,705,11.8157081626524,5-10 cm,4.1-8.5 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-3,WoH2-3-3,3,esm1,-8.5,-27.9,4012.29999999997,57.4509819999999,2689.29999999997,31.5133919999999,10-30 cm,8.5-27.9 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-3,WoH2-3-3,3,esm2,-8.53156392825967,-27.3671317126388,4020.31444444444,61.5779339326633,2690.12,35.2271808150179,10-30 cm,8.5-27.4 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-3,WoH2-3-4,4,esm1,-27.9,-56.8,7982.39999999996,92.5011400000013,3970.09999999999,35.0501580000014,30-60 cm,27.9-56.8 cm
OregonStateWoodburn,mean,treatment,Ref,WoH2-3,WoH2-3-4,4,esm2,-27.3671317126388,-56.8399450186778,7983.80111111111,94.9779360268402,3963.48666666667,33.4000020941769,30-60 cm,27.4-56.8 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-1,WoH3-1-1,1,esm1,0,-6,612.8,10.941808,612.8,10.941808,0-5 cm,0-6 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-1,WoH3-1-1,1,esm2,0,-6.18916540159948,625.194444444444,11.3611699014887,625.194444444444,11.3611699014887,0-5 cm,0-6.2 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-1,WoH3-1-2,2,esm1,-6,-11.9,1330.025,19.3488535,717.224999999999,8.40704550000001,5-10 cm,6-11.9 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-1,WoH3-1-2,2,esm2,-6.18916540159948,-11.6673472300718,1330.19444444444,20.3770685393605,705,9.01589863787187,5-10 cm,6.2-11.7 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-1,WoH3-1-3,3,esm1,-11.9,-35.3,4015.17499999998,37.9837944999999,2685.14999999998,18.6349409999999,10-30 cm,11.9-35.3 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-1,WoH3-1-3,3,esm2,-11.6673472300718,-34.2700857317153,4020.31444444444,40.9431854042812,2690.12,20.5661168649207,10-30 cm,11.7-34.3 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-1,WoH3-1-4,4,esm1,-35.3,-76.3,7976.55000000012,53.7407409999989,3961.37500000015,15.756946499999,30-60 cm,35.3-76.3 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-1,WoH3-1-4,4,esm2,-34.2700857317153,-76.2154492242319,7983.80111111111,54.69987145788,3963.48666666667,13.7566860535988,30-60 cm,34.3-76.2 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-2,WoH3-2-1,1,esm1,0,-5,610,21.5208,610,21.5208,0-5 cm,0-5 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-2,WoH3-2-1,1,esm2,0,-5.10881112773327,625.194444444444,21.9603926362138,625.194444444444,21.9603926362138,0-5 cm,0-5.1 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-2,WoH3-2-2,2,esm1,-5,-9.6,1327.6,38.13324,717.599999999999,16.6124399999999,5-10 cm,5-9.6 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-2,WoH3-2-2,2,esm2,-5.10881112773327,-9.63756467017474,1330.19444444444,38.4400456167148,705,16.479652980501,5-10 cm,5.1-9.6 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-2,WoH3-2-3,3,esm1,-9.6,-27.1,4006.30000000002,56.9500319999994,2678.70000000002,18.8167919999994,10-30 cm,9.6-27.1 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-2,WoH3-2-3,3,esm2,-9.63756467017474,-26.6183223005423,4020.31444444444,68.8249566337399,2690.12,30.3849110170251,10-30 cm,9.6-26.6 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-2,WoH3-2-4,4,esm1,-27.1,-53.8,7977.00000000005,78.0178799999984,3970.70000000003,21.0678479999991,30-60 cm,27.1-53.8 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-2,WoH3-2-4,4,esm2,-26.6183223005423,-53.6495090262214,7983.80111111111,77.163067513309,3963.48666666667,8.3381108795691,30-60 cm,26.6-53.6 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-3,WoH3-3-1,1,esm1,0,-5,610,29.3898,610,29.3898,0-5 cm,0-5 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-3,WoH3-3-1,1,esm2,0,-5.10881112773327,625.194444444444,29.9235123242525,625.194444444444,29.9235123242525,0-5 cm,0-5.1 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-3,WoH3-3-2,2,esm1,-5,-9.6,1327.6,47.164752,717.599999999999,17.774952,5-10 cm,5-9.6 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-3,WoH3-3-2,2,esm2,-5.10881112773327,-9.63756467017474,1330.19444444444,47.5812419611544,705,17.6577296369019,5-10 cm,5.1-9.6 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-3,WoH3-3-3,3,esm1,-9.6,-27.1,4006.30000000002,78.7716870000005,2678.70000000002,31.6069350000005,10-30 cm,9.6-27.1 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-3,WoH3-3-3,3,esm2,-9.63756467017474,-26.6183223005423,4020.31444444444,87.1129770048639,2690.12,39.5317350437094,10-30 cm,9.6-26.6 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-3,WoH3-3-4,4,esm1,-27.1,-53.8,7977.00000000005,114.982550000001,3970.70000000003,36.2108630000004,30-60 cm,27.1-53.8 cm
OregonStateWoodburn,mean,treatment,Ref,WoH3-3,WoH3-3-4,4,esm2,-26.6183223005423,-53.6495090262214,7983.80111111111,117.651177407064,3963.48666666667,30.5382004022006,30-60 cm,26.6-53.6 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-1,WoNT1-1-1,1,esm1,0,-6.7,618.3,18.738063,618.3,18.738063,0-5 cm,0-6.7 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-1,WoNT1-1-1,1,esm2,0,-6.81656726409165,625.194444444444,19.151729904637,625.194444444444,19.151729904637,0-5 cm,0-6.8 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-1,WoNT1-1-2,2,esm1,-6.7,-13.5,1325.8,33.9645020000001,707.500000000002,15.226439,5-10 cm,6.7-13.5 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-1,WoNT1-1-2,2,esm2,-6.81656726409165,-13.6938628043551,1330.19444444444,37.2782511251748,705,18.1265212205378,5-10 cm,6.8-13.7 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-1,WoNT1-1-3,3,esm1,-13.5,-38.3,4019.80000000003,71.5702339999998,2694.00000000003,37.6057319999998,10-30 cm,13.5-38.3 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-1,WoNT1-1-3,3,esm2,-13.6938628043551,-38.3709736074801,4020.31444444444,72.350750690994,2690.12,35.0724995658193,10-30 cm,13.7-38.4 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-1,WoNT1-1-4,4,esm1,-38.3,-74,7983.40000000009,103.073726,3963.60000000006,31.5034920000001,30-60 cm,38.3-74 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-1,WoNT1-1-4,4,esm2,-38.3709736074801,-74.3032062609004,7983.80111111111,103.60956961684,3963.48666666667,31.2588189258457,30-60 cm,38.4-74.3 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-2,WoNT1-2-1,1,esm1,0,-5.1,613.2,17.811348,613.2,17.811348,0-5 cm,0-5.1 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-2,WoNT1-2-1,1,esm2,0,-5.19822843067438,625.194444444444,18.1841483034315,625.194444444444,18.1841483034315,0-5 cm,0-5.2 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-2,WoNT1-2-2,2,esm1,-5.1,-10.5,1328,37.37596,714.800000000002,19.564612,5-10 cm,5.1-10.5 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-2,WoNT1-2-2,2,esm2,-5.19822843067438,-10.5193278905658,1330.19444444444,38.3095528696879,705,20.1254045662564,5-10 cm,5.2-10.5 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-2,WoNT1-2-3,3,esm1,-10.5,-30.2,4007.19999999998,71.9912239999997,2679.19999999998,34.6152639999998,10-30 cm,10.5-30.2 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-2,WoNT1-2-3,3,esm2,-10.5193278905658,-30.2753150656421,4020.31444444444,74.5686915299455,2690.12,36.2591386602576,10-30 cm,10.5-30.3 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-2,WoNT1-2-4,4,esm1,-30.2,-59.6,7978.99999999999,97.8825999999998,3971.80000000001,25.891376,30-60 cm,30.2-59.6 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-2,WoNT1-2-4,4,esm2,-30.2753150656421,-59.9236280710149,7983.80111111111,98.7747932549576,3963.48666666667,24.2061017250121,30-60 cm,30.3-59.9 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-3,WoNT1-3-1,1,esm1,0,-5.1,613.2,17.258352,613.2,17.258352,0-5 cm,0-5.1 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-3,WoNT1-3-1,1,esm2,0,-5.19822843067438,625.194444444444,17.5948230045473,625.194444444444,17.5948230045473,0-5 cm,0-5.2 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-3,WoNT1-3-2,2,esm1,-5.1,-10.5,1328,33.37468,714.800000000002,16.116328,5-10 cm,5.1-10.5 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-3,WoNT1-3-2,2,esm2,-5.19822843067438,-10.5193278905658,1330.19444444444,33.8540412049001,705,16.2592182003528,5-10 cm,5.2-10.5 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-3,WoNT1-3-3,3,esm1,-10.5,-30.2,4007.19999999998,73.053632,2679.19999999998,39.678952,10-30 cm,10.5-30.2 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-3,WoNT1-3-3,3,esm2,-10.5193278905658,-30.2753150656421,4020.31444444444,74.9684208882763,2690.12,41.1143796833762,10-30 cm,10.5-30.3 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-3,WoNT1-3-4,4,esm1,-30.2,-59.6,7978.99999999999,99.6288099999997,3971.80000000001,26.5751779999997,30-60 cm,30.2-59.6 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT1-3,WoNT1-3-4,4,esm2,-30.2753150656421,-59.9236280710149,7983.80111111111,101.993151929351,3963.48666666667,27.0247310410748,30-60 cm,30.3-59.9 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-1,WoNT2-1-1,1,esm1,0,-5.9,621.58,16.6709897,621.58,16.6709897,0-5 cm,0-5.9 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-1,WoNT2-1-1,1,esm2,0,-6.009632265689,625.194444444444,17.0339478633147,625.194444444444,17.0339478633147,0-5 cm,0-6 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-1,WoNT2-1-2,2,esm1,-5.9,-11.3,1324.75,30.6967625,703.169999999999,14.0257727999999,5-10 cm,5.9-11.3 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-1,WoNT2-1-2,2,esm2,-6.009632265689,-11.3219498886618,1330.19444444444,31.1258671258734,705,14.0919192625587,5-10 cm,6-11.3 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-1,WoNT2-1-3,3,esm1,-11.3,-31.2,4011.25,77.0657524999996,2686.5,46.3689899999996,10-30 cm,11.3-31.2 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-1,WoNT2-1-3,3,esm2,-11.3219498886618,-31.2217580889874,4020.31444444444,77.8861127176424,2690.12,46.7602455917689,10-30 cm,11.3-31.2 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-1,WoNT2-1-4,4,esm1,-31.2,-62.4,7977.54999999988,118.1221145,3966.29999999988,41.0563620000003,30-60 cm,31.2-62.4 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-1,WoNT2-1-4,4,esm2,-31.2217580889874,-62.4116360525353,7983.80111111111,118.357763315253,3963.48666666667,40.4716505976106,30-60 cm,31.2-62.4 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-2,WoNT2-2-1,1,esm1,0,-5.2,623.599999999999,14.13902,623.599999999999,14.13902,0-5 cm,0-5.2 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-2,WoNT2-2-1,1,esm2,0,-5.22817617755102,625.194444444444,14.1890094144375,625.194444444444,14.1890094144375,0-5 cm,0-5.2 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-2,WoNT2-2-2,2,esm1,-5.2,-10.1,1325,29.3039,701.399999999998,15.16488,5-10 cm,5.2-10.1 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-2,WoNT2-2-2,2,esm2,-5.22817617755102,-10.134784961727,1330.19444444444,29.4622634606729,705,15.2732540462354,5-10 cm,5.2-10.1 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-2,WoNT2-2-3,3,esm1,-10.1,-28,4010,77.6339000000002,2685,48.3300000000002,10-30 cm,10.1-28 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-2,WoNT2-2-3,3,esm2,-10.134784961727,-28.0014296073412,4020.31444444444,80.2442959159434,2690.12,50.7820324552705,10-30 cm,10.1-28 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-2,WoNT2-2-4,4,esm1,-28,-55.8,7974.80000000008,119.295547999999,3964.80000000008,41.6616479999987,30-60 cm,28-55.8 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-2,WoNT2-2-4,4,esm2,-28.0014296073412,-55.7381123480742,7983.80111111111,121.423363949359,3963.48666666667,41.1790680334155,30-60 cm,28-55.7 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-3,WoNT2-3-1,1,esm1,0,-5.2,623.599999999999,14.711462,623.599999999999,14.711462,0-5 cm,0-5.2 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-3,WoNT2-3-1,1,esm2,0,-5.22817617755102,625.194444444444,14.8331568983992,625.194444444444,14.8331568983992,0-5 cm,0-5.2 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-3,WoNT2-3-2,2,esm1,-5.2,-10.1,1325,25.04825,701.399999999998,10.336788,5-10 cm,5.2-10.1 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-3,WoNT2-3-2,2,esm2,-5.22817617755102,-10.134784961727,1330.19444444444,25.0636304655255,705,10.2304735671263,5-10 cm,5.2-10.1 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-3,WoNT2-3-3,3,esm1,-10.1,-28,4010,72.89495,2685,47.8467,10-30 cm,10.1-28 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-3,WoNT2-3-3,3,esm2,-10.134784961727,-28.0014296073412,4020.31444444444,73.5839935652491,2690.12,48.5203630997236,10-30 cm,10.1-28 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-3,WoNT2-3-4,4,esm1,-28,-55.8,7974.80000000008,116.221886,3964.80000000008,43.3269359999997,30-60 cm,28-55.8 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT2-3,WoNT2-3-4,4,esm2,-28.0014296073412,-55.7381123480742,7983.80111111111,118.572961458281,3963.48666666667,44.9889678930316,30-60 cm,28-55.7 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-1,WoNT3-1-1,1,esm1,0,-5.8,622.979999999999,18.467298,622.979999999999,18.467298,0-5 cm,0-5.8 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-1,WoNT3-1-1,1,esm2,0,-5.85194939056217,625.194444444444,18.8135080541532,625.194444444444,18.8135080541532,0-5 cm,0-5.9 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-1,WoNT3-1-2,2,esm1,-5.8,-11.6,1325.34,33.0507144,702.359999999998,14.5834164,5-10 cm,5.8-11.6 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-1,WoNT3-1-2,2,esm2,-5.85194939056217,-11.6357512725266,1330.19444444444,33.649723501379,705,14.8362154472258,5-10 cm,5.9-11.6 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-1,WoNT3-1-3,3,esm1,-11.6,-32.1,4015.46999999998,59.8399155000002,2690.12999999998,26.7892011000003,10-30 cm,11.6-32.1 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-1,WoNT3-1-3,3,esm2,-11.6357512725266,-32.8952787423424,4020.31444444444,69.2029119466438,2690.12,35.5531884452648,10-30 cm,11.6-32.9 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-1,WoNT3-1-4,4,esm1,-32.1,-60.7,7982.28999999995,79.4756745000011,3966.81999999997,19.6357590000009,30-60 cm,32.1-60.7 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-1,WoNT3-1-4,4,esm2,-32.8952787423424,-60.877918943353,7983.80111111111,84.9003399968802,3963.48666666667,15.6974280502364,30-60 cm,32.9-60.9 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-2,WoNT3-2-1,1,esm1,0,-5.2,611.8,17.829006,611.8,17.829006,0-5 cm,0-5.2 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-2,WoNT3-2-1,1,esm2,0,-5.31493585695013,625.194444444444,18.2388979164374,625.194444444444,18.2388979164374,0-5 cm,0-5.3 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-2,WoNT3-2-2,2,esm1,-5.2,-10.5,1323,32.29015,711.200000000001,14.461144000000001,5-10 cm,5.2-10.5 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-2,WoNT3-2-2,2,esm2,-5.31493585695013,-10.5492341256181,1330.19444444444,32.5239931749603,705,14.2850952585229,5-10 cm,5.3-10.5 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-2,WoNT3-2-3,3,esm1,-10.5,-29.6,4006.59999999998,64.25117,2683.59999999998,31.96102,10-30 cm,10.5-29.6 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-2,WoNT3-2-3,3,esm2,-10.5492341256181,-30.0875325065317,4020.31444444444,72.9855968482225,2690.12,40.4616036732622,10-30 cm,10.5-30.1 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-2,WoNT3-2-4,4,esm1,-29.6,-56.8,7977.80000000008,87.8798100000013,3971.2000000001,23.6286400000013,30-60 cm,29.6-56.8 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-2,WoNT3-2-4,4,esm2,-30.0875325065317,-57.0708431441043,7983.80111111111,96.2226190346978,3963.48666666667,23.2370221864753,30-60 cm,30.1-57.1 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-3,WoNT3-3-1,1,esm1,0,-5.2,611.8,15.421172,611.8,15.421172,0-5 cm,0-5.2 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-3,WoNT3-3-1,1,esm2,0,-5.31493585695013,625.194444444444,15.7888342252682,625.194444444444,15.7888342252682,0-5 cm,0-5.3 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-3,WoNT3-3-2,2,esm1,-5.2,-10.5,1323,29.62258,711.200000000001,14.201408,5-10 cm,5.2-10.5 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-3,WoNT3-3-2,2,esm2,-5.31493585695013,-10.5492341256181,1330.19444444444,29.9857906365366,705,14.1969564112684,5-10 cm,5.3-10.5 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-3,WoNT3-3-3,3,esm1,-10.5,-29.6,4006.59999999998,58.8393360000002,2683.59999999998,29.2167560000002,10-30 cm,10.5-29.6 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-3,WoNT3-3-3,3,esm2,-10.5492341256181,-30.0875325065317,4020.31444444444,64.183729441619107,2690.12,34.1979388050824,10-30 cm,10.5-30.1 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-3,WoNT3-3-4,4,esm1,-29.6,-56.8,7977.80000000008,85.4860880000001,3971.2000000001,26.6467519999999,30-60 cm,29.6-56.8 cm
OregonStateWoodburn,mean,treatment,SHM,WoNT3-3,WoNT3-3-4,4,esm2,-30.0875325065317,-57.0708431441043,7983.80111111111,91.4150889015731,3963.48666666667,27.2313594599541,30-60 cm,30.1-57.1 cm
OregonStateWoodburn,min,treatment,BAU,WoCT1-1,WoCT1-1-1,1,esm1,0,-5,480,9.2832,480,9.2832,0-5 cm,0-5 cm
OregonStateWoodburn,min,treatment,BAU,WoCT1-1,WoCT1-1-1,1,esm2,0,-5.08378726303193,488,9.43053508691869,488,9.43053508691869,0-5 cm,0-5.1 cm
OregonStateWoodburn,min,treatment,BAU,WoCT1-1,WoCT1-1-2,2,esm1,-5,-11,1051.5,19.7635575,571.499999999999,10.4803575,5-10 cm,5-11 cm
OregonStateWoodburn,min,treatment,BAU,WoCT1-1,WoCT1-1-2,2,esm2,-5.08378726303193,-11.0637640289025,1057.5,19.8959853709853,569.5,10.4654502840667,5-10 cm,5.1-11.1 cm
OregonStateWoodburn,min,treatment,BAU,WoCT1-1,WoCT1-1-3,3,esm1,-11,-34.9,3350.92799999999,49.1264184599999,2299.42799999999,29.3628609599999,10-30 cm,11-34.9 cm
OregonStateWoodburn,min,treatment,BAU,WoCT1-1,WoCT1-1-3,3,esm2,-11.0637640289025,-34.9813856018306,3352.5,49.7262874704512,2295,29.8303020994658,10-30 cm,11.1-35 cm
OregonStateWoodburn,min,treatment,BAU,WoCT1-1,WoCT1-1-4,4,esm1,-34.9,-65.5,6430.28999999996,63.1240667999997,3079.36199999997,13.9976483399998,30-60 cm,34.9-65.5 cm
