project,method_long,ref_stat,label,dsp_pedon_id,sample_id,layer,method,topdepth,depth,soc,depth_increments,apparent_depth,actual_depth,ref_data
OregonState,esm1_mean,mean,SHM,JoV3-1,JoV3-1-1,1,esm1,0,-10.1,42.972456,standard,0-10 cm,0-10.1 cm,indv_project
OregonState,esm2_mean,mean,SHM,JoV3-1,JoV3-1-1,1,esm2,0,-10.1902497149246,43.3777678026391,standard,0-10 cm,0-10.2 cm,indv_project
OregonState,esm1_mean,mean,SHM,JoV3-1,JoV3-1-2,2,esm1,-10.1,-30.6,50.37998,standard,10-30 cm,10.1-30.6 cm,indv_project
OregonState,esm2_mean,mean,SHM,JoV3-1,JoV3-1-2,2,esm2,-10.1902497149246,-30.436127837874,59.4192504015056,standard,10-30 cm,10.2-30.4 cm,indv_project
OregonState,esm1_mean,mean,SHM,JoV3-1,JoV3-1-3,3,esm1,-30.6,-51.4,51.117248,standard,30-50 cm,30.6-51.4 cm,indv_project
OregonState,esm2_mean,mean,SHM,JoV3-1,JoV3-1-3,3,esm2,-30.436127837874,-51.2548859884903,44.392776026563,standard,30-50 cm,30.4-51.3 cm,indv_project
OregonState,esm1_mean,mean,SHM,JoV3-1,JoV3-1-4,4,esm1,-51.4,-78.2,46.0738159999995,standard,50-75 cm,51.4-78.2 cm,indv_project
OregonState,esm2_mean,mean,SHM,JoV3-1,JoV3-1-4,4,esm2,-51.2548859884903,-78.5920219959833,44.7111608510453,standard,50-75 cm,51.3-78.6 cm,indv_project
OregonState,esm1_mean,mean,SHM,JoV3-1,JoV3-1-5,5,esm1,-78.2,-103,31.5257599999977,standard,75-100 cm,78.2-103 cm,indv_project
OregonState,esm2_mean,mean,SHM,JoV3-1,JoV3-1-5,5,esm2,-78.5920219959833,-102.54221084975,28.8699052285676,standard,75-100 cm,78.6-102.5 cm,indv_project
OregonState,esm1_mean,mean,SHM,JoV3-2,JoV3-2-1,1,esm1,0,-10.1,38.289494,standard,0-10 cm,0-10.1 cm,indv_project
OregonState,esm2_mean,mean,SHM,JoV3-2,JoV3-2-1,1,esm2,0,-10.1902497149246,38.6224833399409,standard,0-10 cm,0-10.2 cm,indv_project
OregonState,esm1_mean,mean,SHM,JoV3-2,JoV3-2-2,2,esm1,-10.1,-30.6,51.94577,standard,10-30 cm,10.1-30.6 cm,indv_project
OregonState,esm2_mean,mean,SHM,JoV3-2,JoV3-2-2,2,esm2,-10.1902497149246,-30.436127837874,59.4122462757654,standard,10-30 cm,10.2-30.4 cm,indv_project
OregonState,esm1_mean,mean,SHM,JoV3-2,JoV3-2-3,3,esm1,-30.6,-51.4,52.7059519999992,standard,30-50 cm,30.6-51.4 cm,indv_project
OregonState,esm2_mean,mean,SHM,JoV3-2,JoV3-2-3,3,esm2,-30.436127837874,-51.2548859884903,48.1835836802188,standard,30-50 cm,30.4-51.3 cm,indv_project
OregonState,esm1_mean,mean,SHM,JoV3-2,JoV3-2-4,4,esm1,-51.4,-78.2,42.7775240000006,standard,50-75 cm,51.4-78.2 cm,indv_project
OregonState,esm2_mean,mean,SHM,JoV3-2,JoV3-2-4,4,esm2,-51.2548859884903,-78.5920219959833,39.2905192812407,standard,50-75 cm,51.3-78.6 cm,indv_project
OregonState,esm1_mean,mean,SHM,JoV3-2,JoV3-2-5,5,esm1,-78.2,-103,35.761600000003,standard,75-100 cm,78.2-103 cm,indv_project
OregonState,esm2_mean,mean,SHM,JoV3-2,JoV3-2-5,5,esm2,-78.5920219959833,-102.54221084975,36.588343386306,standard,75-100 cm,78.6-102.5 cm,indv_project
OregonState,esm1_mean,mean,SHM,JoV3-3,JoV3-3-1,1,esm1,0,-10.1,42.4057340000001,standard,0-10 cm,0-10.1 cm,indv_project
OregonState,esm2_mean,mean,SHM,JoV3-3,JoV3-3-1,1,esm2,0,-10.1902497149246,42.7761361148243,standard,0-10 cm,0-10.2 cm,indv_project
OregonState,esm1_mean,mean,SHM,JoV3-3,JoV3-3-2,2,esm1,-10.1,-30.6,53.5939699999994,standard,10-30 cm,10.1-30.6 cm,indv_project
OregonState,esm2_mean,mean,SHM,JoV3-3,JoV3-3-2,2,esm2,-10.1902497149246,-30.436127837874,61.880254401579,standard,10-30 cm,10.2-30.4 cm,indv_project
OregonState,esm1_mean,mean,SHM,JoV3-3,JoV3-3-3,3,esm1,-30.6,-51.4,54.378272,standard,30-50 cm,30.6-51.4 cm,indv_project
OregonState,esm2_mean,mean,SHM,JoV3-3,JoV3-3-3,3,esm2,-30.436127837874,-51.2548859884903,48.9510134719011,standard,30-50 cm,30.4-51.3 cm,indv_project
OregonState,esm1_mean,mean,SHM,JoV3-3,JoV3-3-4,4,esm1,-51.4,-78.2,44.5547240000016,standard,50-75 cm,51.4-78.2 cm,indv_project
OregonState,esm2_mean,mean,SHM,JoV3-3,JoV3-3-4,4,esm2,-51.2548859884903,-78.5920219959833,42.0730624515222,standard,50-75 cm,51.3-78.6 cm,indv_project
OregonState,esm1_mean,mean,SHM,JoV3-3,JoV3-3-5,5,esm1,-78.2,-103,31.3174400000021,standard,75-100 cm,78.2-103 cm,indv_project
OregonState,esm2_mean,mean,SHM,JoV3-3,JoV3-3-5,5,esm2,-78.5920219959833,-102.54221084975,30.0577776563195,standard,75-100 cm,78.6-102.5 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT1-1,JoXT1-1-1,1,esm1,0,-9.2,36.97911,standard,0-10 cm,0-9.2 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT1-1,JoXT1-1-1,1,esm2,0,-9.21294742687725,37.1285213841946,standard,0-10 cm,0-9.2 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT1-1,JoXT1-1-2,2,esm1,-9.2,-32.2,69.0228059999994,standard,10-30 cm,9.2-32.2 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT1-1,JoXT1-1-2,2,esm2,-9.21294742687725,-32.2966130778707,70.4166454047314,standard,10-30 cm,9.2-32.3 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT1-1,JoXT1-1-3,3,esm1,-32.2,-54.5,33.1493790000007,standard,30-50 cm,32.2-54.5 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT1-1,JoXT1-1-3,3,esm2,-32.2966130778707,-55.0350807136763,37.6153536664827,standard,30-50 cm,32.3-55 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT1-1,JoXT1-1-4,4,esm1,-54.5,-79.4,25.5848650000015,standard,50-75 cm,54.5-79.4 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT1-1,JoXT1-1-4,4,esm2,-55.0350807136763,-80.4475751655314,17.0755925787715,standard,50-75 cm,55-80.4 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT1-1,JoXT1-1-5,5,esm1,-79.4,-102,19.1421999999995,standard,75-100 cm,79.4-102 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT1-1,JoXT1-1-5,5,esm2,-80.4475751655314,-101.698785295382,23.3606560379577,standard,75-100 cm,80.4-101.7 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT1-2,JoXT1-2-1,1,esm1,0,-9.2,42.57862,standard,0-10 cm,0-9.2 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT1-2,JoXT1-2-1,1,esm2,0,-9.21294742687725,42.7463054321505,standard,0-10 cm,0-9.2 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT1-2,JoXT1-2-2,2,esm1,-9.2,-32.2,80.945466,standard,10-30 cm,9.2-32.2 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT1-2,JoXT1-2-2,2,esm2,-9.21294742687725,-32.2966130778707,82.2179456110838,standard,10-30 cm,9.2-32.3 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT1-2,JoXT1-2-3,3,esm1,-32.2,-54.5,48.1885639999987,standard,30-50 cm,32.2-54.5 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT1-2,JoXT1-2-3,3,esm2,-32.2966130778707,-55.0350807136763,52.4565638381023,standard,30-50 cm,32.3-55 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT1-2,JoXT1-2-4,4,esm1,-54.5,-79.4,39.0547479999998,standard,50-75 cm,54.5-79.4 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT1-2,JoXT1-2-4,4,esm2,-55.0350807136763,-80.4475751655314,35.5239301124019,standard,50-75 cm,55-80.4 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT1-2,JoXT1-2-5,5,esm1,-79.4,-102,25.1632920000017,standard,75-100 cm,79.4-102 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT1-2,JoXT1-2-5,5,esm2,-80.4475751655314,-101.698785295382,22.8404070613745,standard,75-100 cm,80.4-101.7 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT1-3,JoXT1-3-1,1,esm1,0,-9.2,43.60111,standard,0-10 cm,0-9.2 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT1-3,JoXT1-3-1,1,esm2,0,-9.21294742687725,43.6690351540507,standard,0-10 cm,0-9.2 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT1-3,JoXT1-3-2,2,esm1,-9.2,-32.2,90.1843920000001,standard,10-30 cm,9.2-32.2 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT1-3,JoXT1-3-2,2,esm2,-9.21294742687725,-32.2966130778707,92.5708807077157,standard,10-30 cm,9.2-32.3 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT1-3,JoXT1-3-3,3,esm1,-32.2,-54.5,42.288078,standard,30-50 cm,32.2-54.5 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT1-3,JoXT1-3-3,3,esm2,-32.2966130778707,-55.0350807136763,46.5325087758133,standard,30-50 cm,32.3-55 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT1-3,JoXT1-3-4,4,esm1,-54.5,-79.4,31.2031299999979,standard,50-75 cm,54.5-79.4 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT1-3,JoXT1-3-4,4,esm2,-55.0350807136763,-80.4475751655314,23.6248402374699,standard,50-75 cm,55-80.4 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT1-3,JoXT1-3-5,5,esm1,-79.4,-102,20.186319999997,standard,75-100 cm,79.4-102 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT1-3,JoXT1-3-5,5,esm2,-80.4475751655314,-101.698785295382,22.3205745104103,standard,75-100 cm,80.4-101.7 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT2-1,JoXT2-1-1,1,esm1,0,-9.6,30.6016,standard,0-10 cm,0-9.6 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT2-1,JoXT2-1-1,1,esm2,0,-9.60473493533257,30.6109001371105,standard,0-10 cm,0-9.6 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT2-1,JoXT2-1-2,2,esm1,-9.6,-30.4,63.8569800000001,standard,10-30 cm,9.6-30.4 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT2-1,JoXT2-1-2,2,esm2,-9.60473493533257,-30.506658972067,66.8432944980676,standard,10-30 cm,9.6-30.5 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT2-1,JoXT2-1-3,3,esm1,-30.4,-51.4,57.1168500000002,standard,30-50 cm,30.4-51.4 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT2-1,JoXT2-1-3,3,esm2,-30.506658972067,-51.5300656538264,57.1545152125642,standard,30-50 cm,30.5-51.5 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT2-1,JoXT2-1-4,4,esm1,-51.4,-76.3,47.1399600000024,standard,50-75 cm,51.4-76.3 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT2-1,JoXT2-1-4,4,esm2,-51.5300656538264,-76.3028777416069,44.6457514554298,standard,50-75 cm,51.5-76.3 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT2-1,JoXT2-1-5,5,esm1,-76.3,-101.1,22.2207999999976,standard,75-100 cm,76.3-101.1 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT2-1,JoXT2-1-5,5,esm2,-76.3028777416069,-101.156280818317,21.2581653423632,standard,75-100 cm,76.3-101.2 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT2-2,JoXT2-2-1,1,esm1,0,-9.6,28.0881000000001,standard,0-10 cm,0-9.6 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT2-2,JoXT2-2-1,1,esm2,0,-9.60473493533257,28.0950133985628,standard,0-10 cm,0-9.6 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT2-2,JoXT2-2-2,2,esm1,-9.6,-30.4,57.6306200000004,standard,10-30 cm,9.6-30.4 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT2-2,JoXT2-2-2,2,esm2,-9.60473493533257,-30.506658972067,59.8886008349075,standard,10-30 cm,9.6-30.5 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT2-2,JoXT2-2-3,3,esm1,-30.4,-51.4,50.4136499999998,standard,30-50 cm,30.4-51.4 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT2-2,JoXT2-2-3,3,esm2,-30.506658972067,-51.5300656538264,49.3170809553475,standard,30-50 cm,30.5-51.5 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT2-2,JoXT2-2-4,4,esm1,-51.4,-76.3,53.6944800000011,standard,50-75 cm,51.4-76.3 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT2-2,JoXT2-2-4,4,esm2,-51.5300656538264,-76.3028777416069,53.6482980091239,standard,50-75 cm,51.5-76.3 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT2-2,JoXT2-2-5,5,esm1,-76.3,-101.1,23.6790400000023,standard,75-100 cm,76.3-101.1 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT2-2,JoXT2-2-5,5,esm2,-76.3028777416069,-101.156280818317,21.453774565069,standard,75-100 cm,76.3-101.2 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT2-3,JoXT2-3-1,1,esm1,0,-9.6,30.24725,standard,0-10 cm,0-9.6 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT2-3,JoXT2-3-1,1,esm2,0,-9.60473493533257,30.2871329703323,standard,0-10 cm,0-9.6 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT2-3,JoXT2-3-2,2,esm1,-9.6,-30.4,52.5353960000001,standard,10-30 cm,9.6-30.4 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT2-3,JoXT2-3-2,2,esm2,-9.60473493533257,-30.506658972067,55.5805252058852,standard,10-30 cm,9.6-30.5 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT2-3,JoXT2-3-3,3,esm1,-30.4,-51.4,41.0012400000005,standard,30-50 cm,30.4-51.4 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT2-3,JoXT2-3-3,3,esm2,-30.506658972067,-51.5300656538264,40.4270111348924,standard,30-50 cm,30.5-51.5 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT2-3,JoXT2-3-4,4,esm1,-51.4,-76.3,34.4840439999983,standard,50-75 cm,51.4-76.3 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT2-3,JoXT2-3-4,4,esm2,-51.5300656538264,-76.3028777416069,32.238227840128,standard,50-75 cm,51.5-76.3 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT2-3,JoXT2-3-5,5,esm1,-76.3,-101.1,20.4500799999994,standard,75-100 cm,76.3-101.1 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT2-3,JoXT2-3-5,5,esm2,-76.3028777416069,-101.156280818317,20.0375640099932,standard,75-100 cm,76.3-101.2 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT3-1,JoXT3-1-1,1,esm1,0,-9.3,31.799377,standard,0-10 cm,0-9.3 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT3-1,JoXT3-1-1,1,esm2,0,-9.36066781089696,31.9861640703236,standard,0-10 cm,0-9.4 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT3-1,JoXT3-1-2,2,esm1,-9.3,-28.7,59.7355269999998,standard,10-30 cm,9.3-28.7 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT3-1,JoXT3-1-2,2,esm2,-9.36066781089696,-28.6988040845899,60.1608331806395,standard,10-30 cm,9.4-28.7 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT3-1,JoXT3-1-3,3,esm1,-28.7,-50.8,33.3316620000011,standard,30-50 cm,28.7-50.8 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT3-1,JoXT3-1-3,3,esm2,-28.6988040845899,-50.5309004349507,36.6375319611381,standard,30-50 cm,28.7-50.5 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT3-1,JoXT3-1-4,4,esm1,-50.8,-78.9,29.7238410000014,standard,50-75 cm,50.8-78.9 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT3-1,JoXT3-1-4,4,esm2,-50.5309004349507,-79.09331224124,25.8227809519576,standard,50-75 cm,50.5-79.1 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT3-1,JoXT3-1-5,5,esm1,-78.9,-107.6,24.0658110000014,standard,75-100 cm,78.9-107.6 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT3-1,JoXT3-1-5,5,esm2,-79.09331224124,-107.392351092839,25.6846129261442,standard,75-100 cm,79.1-107.4 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT3-2,JoXT3-2-1,1,esm1,0,-9.3,33.1524950000001,standard,0-10 cm,0-9.3 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT3-2,JoXT3-2-1,1,esm2,0,-9.36066781089696,33.3634616553036,standard,0-10 cm,0-9.4 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT3-2,JoXT3-2-2,2,esm1,-9.3,-28.7,60.6423530000002,standard,10-30 cm,9.3-28.7 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT3-2,JoXT3-2-2,2,esm2,-9.36066781089696,-28.6988040845899,60.913978436251,standard,10-30 cm,9.4-28.7 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT3-2,JoXT3-2-3,3,esm1,-28.7,-50.8,40.0703939999996,standard,30-50 cm,28.7-50.8 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT3-2,JoXT3-2-3,3,esm2,-28.6988040845899,-50.5309004349507,44.1129666725111,standard,30-50 cm,28.7-50.5 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT3-2,JoXT3-2-4,4,esm1,-50.8,-78.9,23.2214219999981,standard,50-75 cm,50.8-78.9 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT3-2,JoXT3-2-4,4,esm2,-50.5309004349507,-79.09331224124,23.9840433208383,standard,50-75 cm,50.5-79.1 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT3-2,JoXT3-2-5,5,esm1,-78.9,-107.6,9.93192199999902,standard,75-100 cm,78.9-107.6 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT3-2,JoXT3-2-5,5,esm2,-79.09331224124,-107.392351092839,2.11182922404845,standard,75-100 cm,79.1-107.4 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT3-3,JoXT3-3-1,1,esm1,0,-9.3,32.984197,standard,0-10 cm,0-9.3 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT3-3,JoXT3-3-1,1,esm2,0,-9.36066781089696,33.1554674892586,standard,0-10 cm,0-9.4 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT3-3,JoXT3-3-2,2,esm1,-9.3,-28.7,65.4694809999997,standard,10-30 cm,9.3-28.7 cm,indv_project
OregonState,esm2_mean,mean,BAU,JoXT3-3,JoXT3-3-2,2,esm2,-9.36066781089696,-28.6988040845899,65.8734585949587,standard,10-30 cm,9.4-28.7 cm,indv_project
OregonState,esm1_mean,mean,BAU,JoXT3-3,JoXT3-3-3,3,esm1,-28.7,-50.8,42.4373040000008,standard,30-50 cm,28.7-50.8 cm,indv_project
